adecuado	21
agradable	19
alto	5
amable	17
atractivo	14
bonito	22
bueno	82
caballero	2
cantante	20
capaz	34
cariñoso	9
cierto	11
consciente	20
culpable	23
curioso	13
diferente	34
divertido	24
duro	7
elegante	1
encantador	21
español	19
especial	20
esperado	11
familiar	12
feliz	119
fiel	3
fuerte	25
fácil	3
genial	24
grande	44
guapo	99
hermoso	1
homosexual	42
honesto	21
humano	20
idóneo	2
importante	28
indicado	15
indiferente	4
inmortal	11
inocente	16
inteligente	32
interesante	21
invisible	10
joven	13
liberal	1
libre	40
lindo	16
listo	23
malo	1
maravilloso	14
mejor	5
necesario	12
normal	27
objetivo	17
optimista	38
orgulloso	20
original	15
pequeño	11
perfecto	52
popular	3
positivo	7
profesional	9
querido	9
recomendable	2
responsable	19
rico	5
romántico	24
rápido	19
sabio	10
satisfecho	23
seguro	28
sexy	2
soltero	2
suficiente	23
tonto	34
tímido	10
valiente	11
votado	12
zurdo	8
único	2
2021-09-12 10:13
