agradable	14
algo	5
atractiva	16
auténtica	1
bella	21
bonita	50
bonito	13
buena	20
chica	13
como	38
completa	14
curiosa	9
difícil	7
divertida	38
divertido	19
dulce	24
débil	2
ella	31
ello	8
española	4
especial	4
espectacular	16
esta	2
favorita	2
feliz	43
fuerte	18
fácil	24
grande	24
guapa	35
guapo	5
hermosa	17
hombre	9
importante	30
interesante	25
linda	20
maravillosa	1
mejor	5
mujer	45
nuestra	13
otra	13
pequeña	8
persona	26
positiva	17
preciosa	16
profesional	4
quien	14
realmente	2
sencilla	9
sexy	6
también	10
todo	3
votada	11
útil	9
