agradable	22
amable	48
antigua	7
atractiva	12
bella	35
bonita	19
buena	25
bueno	13
cercana	22
completa	2
conocida	17
consciente	16
culpable	24
diferente	9
divertida	16
elegante	2
especial	19
excelente	8
exitosa	3
familiar	1
famosa	14
feliz	95
genial	14
grande	18
guapa	11
hermosa	69
homosexual	5
humana	42
igual	9
importante	36
imprescindible	2
independiente	21
inocente	56
inteligente	55
interesante	24
invisible	5
joven	53
loca	17
maestra	13
mejor	16
moderna	3
muerta	6
natural	6
nueva	25
orgullosa	6
original	8
pequeña	35
poderosa	21
popular	13
positiva	17
profesional	12
protagonista	23
responsable	22
rica	1
segura	15
sensible	25
sexy	12
sincera	36
valiente	4
2021-09-08 10:35
