agradable	42
alegre	24
alemana	7
amable	27
arrogante	8
atenta	5
blanca	18
bonita	17
buena	65
catalana	1
dicha	3
diferente	42
distinta	18
dominante	7
enferma	5
este	12
estricta	15
feliz	6
francesa	9
fuerte	29
gentil	9
grande	6
guapa	23
hermosa	32
holandesa	8
humana	16
igual	14
imposible	1
inestable	18
inteligente	22
intensa	1
interesante	13
joven	14
loca	21
mala	6
mayor	4
muerta	24
negativa	17
negra	20
normal	30
nueva	16
peligrosa	20
perdida	11
polaca	10
positiva	15
rara	17
real	15
rica	14
rusa	11
saludable	1
siguiente	22
tranquila	14
triste	12
vieja	24
2021-09-08 10:37
