Amor	24
Bella	16
Grande	8
Jennifer	11
Jessica	1
Miss	18
Mujer	21
Trump	13
abajo	2
abuela	25
adolescente	21
adulto	10
agradable	19
agradecida	6
ahora	10
algo	9
allá	18
alta	24
amable	21
amor	56
anciana	12
años	5
baja	20
bebé	7
belleza	2
bien	10
bonita	12
bonito	5
buena	22
bueno	21
calidad	13
casa	8
chica	40
chicas	19
chico	20
clara	13
claro	3
comodidad	12
definición	24
desnuda	14
difícil	33
diseño	20
divertida	19
divertido	25
dramática	13
dulce	25
dura	10
débil	5
elegancia	19
ella	4
embarazada	6
entretenida	1
entretenido	11
especial	9
estilo	21
estudiante	12
feliz	41
feroz	4
forma	10
fuerte	64
fácil	20
grande	38
gratificante	7
género	25
hermosa	41
hombre	11
humano	7
inocente	2
inteligente	5
interesante	17
invisible	9
joven	34
lejos	6
lesbiana	31
libre	18
mamá	17
mujer	96
mujeres	14
niña	20
nombre	6
pequeña	36
poderosa	7
posible	7
positiva	14
precio	1
puta	16
real	28
realista	16
recomendable	8
rubia	8
rápido	2
salvaje	14
segura	26
seguridad	15
sexo	56
sexy	29
silenciosa	4
suficiente	2
tecnología	3
todo	4
vieja	24
útil	15
