activa	7
actriz	21
adecuada	5
afortunada	9
agradable	17
alegre	1
algo	8
alta	12
amable	20
amor	22
apasionada	16
atractiva	24
bailarina	4
bella	24
belleza	2
bienvenida	3
bonita	40
buena	63
buenísima	2
camarera	1
cantante	20
capaz	3
cariñosa	16
catalana	22
católica	23
chica	19
cierta	7
cierto	3
colores	5
culpable	16
diferente	23
divertida	26
dulce	17
elegante	14
ella	15
emociones	13
encantadora	34
enfermera	17
española	7
especial	19
espectacular	11
espontánea	18
esta	1
esto	11
estupenda	12
experta	5
familiar	11
famosa	8
fantástica	4
feliz	93
feminista	15
fotógrafa	11
fuerte	21
ganadora	13
generosa	6
genial	26
grande	40
guapa	93
género	14
hermosa	44
importante	32
independiente	13
inocente	35
inteligente	14
interesante	26
invisible	2
joven	15
latina	12
lesbiana	38
liberal	13
libre	24
linda	11
madre	8
mala	19
maravillosa	23
mayor	1
modelo	25
mona	4
mujer	44
naturaleza	12
nombre	19
normal	33
nuestra	18
nueva	9
optimista	8
orgullosa	20
original	12
otra	15
palabras	23
pequeña	33
perfecta	23
poderosa	6
popular	11
positiva	18
preciosa	25
profesional	15
propietaria	4
prudente	11
real	23
responsable	17
romántica	9
rápida	2
satisfecha	21
segura	26
sexo	15
sexy	25
simpática	24
sincera	20
tonta	2
tímida	8
valenciana	6
virgen	17
votada	9
única	8
