Alemania	22
Argentina	8
Barcelona	20
Brasil	6
California	23
Chile	18
Colombia	12
Cuba	13
España	1
Francia	24
Guadalajara	10
Harvard	5
Holanda	4
Italia	14
Londres	23
Madrid	42
Medicina	1
Miami	16
Monterrey	7
Suiza	11
Valencia	2
Venezuela	3
acuerdo	11
admirable	12
arte	18
ayuda	7
buena	13
calidad	9
casa	17
cerca	23
compleja	24
confianza	16
correcta	2
diferente	22
distinta	23
emergencia	8
enorme	5
esencial	20
espaldas	4
estudio	2
estudios	15
excelente	14
extraordinaria	9
familia	28
forma	12
fundamental	25
histórica	17
importante	18
imprescindible	3
infinita	10
inmediato	37
investigación	12
limpieza	3
lleno	8
lujo	21
madera	5
manera	6
maravilla	22
maravillosa	15
medicina	11
moda	17
negocios	15
noche	13
nuevo	49
oficio	1
piedra	9
placer	5
propia	11
pura	8
real	1
referencia	10
repente	2
salud	23
seguridad	22
sencilla	19
septiembre	14
simple	6
suya	7
todo	14
trabajo	21
urgencia	3
vacaciones	25
verdad	18
verdadera	21
viaje	17
vital	16
ética	4
