Londres	4
abogado	19
actor	1
arquitecto	6
bicicletas	9
botones	4
buena	12
camarera	34
camarero	48
casa	2
cerámica	11
chofer	31
coches	19
cocinero	28
complicada	18
computadoras	5
construcción	20
contable	8
correos	1
desconocida	3
detective	12
diferente	16
difícil	20
electricidad	6
ella	18
ello	23
ellos	16
enfermera	4
esto	15
excelente	5
extraordinaria	10
extraña	17
ferrocarriles	13
granjero	4
guardaespaldas	20
horrible	19
hoteles	3
importante	24
imposible	14
increíble	2
ingeniero	8
logística	12
mala	7
mecánico	43
mensajero	48
modelo	26
médico	17
niñera	17
noche	40
nuevo	6
obrero	3
otra	4
peligrosa	25
periodista	13
pintor	19
policía	34
portero	47
prostituta	10
publicidad	24
respetable	15
restaurantes	10
ridícula	11
sagrada	21
secreta	6
secretaria	18
sencilla	8
seria	1
simple	13
televisión	7
terrible	23
tiendas	17
trenes	8
vendedor	36
ventas	14
verdad	7
vigilante	21
