Alemania	14
Barcelona	15
Bilbao	5
Colombia	1
España	19
Italia	6
Londres	7
Madrid	23
Venezuela	2
acompañante	11
alquiler	29
apasionante	2
cajero	2
camarera	50
camarero	47
cambiar	3
cantante	13
casa	21
chica	6
cocinera	28
cocinero	2
comercial	5
conductor	7
contable	5
curiosa	4
ella	33
ello	23
enfermera	37
escribir	7
fotógrafa	4
fotógrafo	17
fábrica	3
importante	1
internet	4
mecánico	9
modelo	42
noche	12
nuevo	3
otra	11
portero	34
profesora	8
secretaria	30
taxista	16
todo	15
trabajo	1
vacaciones	8
vigilante	10
