Alemania	16
Alicante	1
Alicia	9
Aragón	5
Asturias	12
Barcelona	36
Bilbao	12
Canarias	15
Cantabria	8
Colombia	2
David	4
España	40
Europa	10
Francia	1
Italia	5
Londres	7
Madrid	44
Miguel	18
Pedro	2
Santiago	11
Sevilla	7
Valencia	16
Venezuela	6
albañil	14
alquiler	10
autónomo	7
cajero	11
camarera	24
camarero	25
cantante	9
casa	20
cocinero	17
comercial	1
conductor	13
contable	6
ello	10
escribir	14
fotógrafo	21
informático	16
internet	3
mecánico	22
modelo	20
nuevo	5
otra	5
pensar	2
pintor	19
política	6
portero	23
profesor	4
taxista	18
todo	2
trabajar	4
vendedor	12
vigilante	3
