0207	buena
0165	ella
0104	hermosa
0099	bonita
0077	guapa
0077	agradable
0076	mala
0072	amable
0066	rubia
0066	esta
0055	perfecta
0053	maravillosa
0049	divertida
0049	diferente
0048	nueva
0048	negra
0046	fuerte
0046	excelente
0041	inteligente
0039	blanca
0038	joven
0036	positiva
0036	linda
0036	estupenda
0035	morena
0035	igual
0032	otra
0032	genial
0030	rica
0030	normal
0029	trabajadora
0029	distinta
0028	preciosa
0028	mayor
0027	real
0027	latina
0026	graciosa
0026	feliz
0025	alta
0024	vieja
0024	muerta
0024	atractiva
0024	alegre
0023	veronica
0023	mujer
0023	encantadora
0023	brillante
0022	vecina
0022	siguiente
0022	gemela
0022	abuela
0021	sexy
0021	loca
0020	peligrosa
0020	china
0019	tres
0019	menor
0019	hembra
0019	grande
0019	dificil
0019	adulta
0018	inglesa
0018	inestable
0018	exitosa
0018	estas
0018	cindy
0017	rara
0017	negativa
0017	modelo
0017	demente
0017	cuidadosa
0016	humana
0016	heather
0016	bonnie
0016	bella
0015	profesora
0015	popular
0015	importante
0015	estricta
0014	tranquila
0014	gina
0014	angela
0013	victoria
0013	tambien
0013	sobresaliente
0013	jackie
0013	interesante
0012	triste
0012	sueca
0012	michelle
0012	fabulosa
0012	este
0012	estar
0012	dulce
0012	como
0011	valiente
0011	rusa
0011	perdida
0011	brooke
0010	polaca
0010	mejor
0010	julia
0010	bien
0009	gentil
0009	francesa
0009	famosa
0009	amarilla
0008	maria
0008	increible
0008	impresionante
0008	holandesa
0008	evelyn
0008	erin
0008	arrogante
0007	dominante
0007	carolina
0007	alemana
0006	vulnerable
0006	usted
0006	tiffany
0006	tanto
0006	actriz
0005	mama
0005	enferma
0005	bastante
0005	atenta
0004	debil
0004	cuatro
0004	barata
0004	afortunada
0003	policia
0003	peor
0003	gorda
0003	emma
0003	distante
0003	dicha
0003	alguien
0002	terrible
0002	amber
0001	stephanie
0001	segunda
0001	saludable
0001	nina
0001	intensa
0001	imposible
0001	humilde
0001	catalana
0001	bueno
0001	adorable
