0166	todo
0149	fácil
0107	gratis
0097	buena
0088	mucho
0083	secundaria
0081	cine
0065	necesaria
0056	mejor
0055	completa
0053	algo
0050	poco
0048	difícil
0046	española
0046	bien
0045	primaria
0040	facil
0040	claro
0040	aquí
0039	tarde
0037	posible
0037	pequeña
0036	grande
0036	fuerte
0034	larga
0034	bueno
0029	cerca
0027	rápida
0027	imprescindible
0026	esta
0024	feminista
0024	complicado
0024	arriba
0023	trabajo
0023	importante
0023	cercana
0023	bachillerato
0022	música
0022	dificil
0020	rápido
0020	menos
0020	bajo
0019	verano
0019	joven
0019	fuerza
0019	español
0019	débil
0018	sencilla
0018	responder
0018	ella
0017	debil
0017	abajo
0017	Cristina
0016	normal
0016	baja
0015	nueva
0015	literatura
0015	Leer
0015	2013
0014	alta
0014	Bueno
0013	perfecta
0013	mujer
0013	feliz
0013	chicas
0013	bonita
0012	2012
0011	pocos
0011	limitado
0011	justo
0011	electrónica
0011	alguien
0010	sencillo
0010	justicia
0010	frágil
0010	divertida
0010	clásica
0010	chica
0009	pocas
0009	móvil
0009	menor
0009	infantil
0009	esto
0009	corta
0009	amor
0008	verdad
0008	problema
0008	feminismo
0008	blanco
0008	antigua
0007	todos
0007	pobre
0007	necesario
0007	crítica
0007	clara
0007	2017
0006	rico
0006	rapido
0006	leer
0005	peligroso
0005	libre
0005	lejos
0005	enviar
0005	capitalismo
0004	plata
0004	nuevo
0004	genial
0004	este
0003	negra
0003	física
0003	corto
0003	adelante
0002	subjetivo
0002	reciente
0002	nada
0002	barata
0002	ahora
0002	Netflix
0002	2007
0001	vender
0001	trabajadora
0001	mínima
0001	familiar
0001	factible
0001	Fácil
