1157	bueno
0770	grande
0677	rápido
0672	simple
0645	bien
0627	fácil
0576	todo
0549	agradable
0504	humano
0459	difícil
0448	pequeño
0412	joven
0403	persona
0403	excelente
0392	profesional
0359	inteligente
0357	sencillo
0343	contento
0338	nuevo
0326	importante
0319	tranquilo
0306	buena
0306	antiguo
0303	lento
0294	normal
0286	bonito
0277	limpio
0275	interesante
0228	cómodo
0219	decir
0218	hermoso
0218	chico
0216	alto
0214	mujer
0210	general
0206	exigente
0203	complicado
0200	duro
0188	barato
0187	perfecto
0184	hombre
0184	amable
0178	honesto
0175	extraño
0170	rapido
0167	fuerte
0167	complejo
0162	sabio
0161	increíble
0153	nada
0153	completo
0152	estudiante
0151	ignorante
0151	español
0144	escuchar
0136	viejo
0135	feliz
0127	tarde
0127	familia
0126	serio
0124	maravilloso
0122	vida
0122	pero
0121	padre
0118	verdad
0115	ciudad
0113	educado
0103	raro
0101	rico
0100	sincero
0091	madre
0089	profesor
0088	usted
0087	vasto
0083	amplio
0079	positivo
0079	avanzado
0071	docente
0069	lejos
0069	gratificante
0064	satisfecho
0063	bonita
0062	impresionante
0062	anfitrión
0061	práctico
0061	alguien
0060	débil
0059	total
0059	maestro
0057	admirable
0055	niño
0054	pronto
0052	entero
0051	silencioso
0049	útil
0049	inglés
0049	divertido
0049	capaz
0048	largo
0048	algo
0045	rápidamente
0044	tranquilidad
0043	equilibrado
0043	cercano
0041	inútil
0041	dios
0040	caro
0039	moderno
0039	loca
0039	hijo
0039	amigos
0038	poderoso
0038	poco
0038	jefe
0036	médico
0034	colombia
0032	vendedor
0032	genial
0032	efectivo
0032	compacto
0031	curioso
0031	confiable
0031	atractivo
0030	ruidoso
0030	personalidad
0030	compartir
0029	vivir
0029	universitario
0029	casa
0028	anciano
0027	corto
0026	gente
0026	crítico
0025	sencillez
0025	experiencia
0024	numeroso
0024	diferente
0024	abuelo
0023	profundo
0023	femenino
0023	familiar
0023	bogotá
0023	amor
0022	clase
0022	belleza
0022	asombroso
0022	administrador
0021	pocos
0020	triste
0020	loco
0020	alumno
0019	todos
0019	superior
0019	siempre
0019	cuna
0018	humildad
0018	curiosidad
0018	chica
0017	promedio
0017	pobre
0017	paciente
0016	única
0016	rápida
0016	posible
0016	fiel
0015	ninguna
0015	individuo
0015	extranjero
0015	doctor
0015	clave
0014	vitalidad
0014	pocas
0014	cuando
0014	bilingüe
0014	allá
0014	acogedor
0013	tador
0013	salud
0013	humilde
0013	doble
0013	coherente
0012	trabajo
0012	temprano
0012	sabroso
0012	reciente
0012	extraños
0012	emocionante
0012	dificil
0012	cuerpo
0012	chicos
0011	unico
0011	suma
0011	simpático
0011	optimista
0011	masculino
0011	internacional
0011	ciego
0010	sencilla
0010	responsable
0010	precioso
0010	personal
0010	mediocre
0010	malo
0010	educacion
0010	despreciable
0009	único
0009	valiente
0009	riqueza
0009	naturalidad
0009	mucho
0009	increible
0009	fino
0009	escritor
0009	brillante
0008	todas
0008	pueblo
0008	mundo
0008	lindo
0008	grandioso
0008	gracias
0008	eficiente
0008	correcto
0008	además
0007	usuario
0007	universal
0007	respirar
0007	renovado
0007	negro
0007	necesario
0007	independiente
0007	este
0007	equilibrio
0007	económico
0007	completa
0007	artista
0006	sano
0006	madrid
0006	facil
0006	cocina
0005	sereno
0005	pareja
0005	experimentado
0005	conocido
0005	conjunto
0005	blogspot
0005	autodidacta
0005	arte
0005	afortunado
0004	virgen
0004	satisfactorio
0004	nadie
0004	humana
0004	estable
0004	emprendedor
0004	distinto
0004	delgado
0003	suenan
0003	hablar
0003	donde
0003	crecer
0003	blanco
0003	ameno
0003	actual
0002	servicial
0002	seco
0002	privado
0002	planta
0002	peligroso
0002	particular
0002	natural
0002	mejor
0002	experto
0002	enfermo
0002	divino
0002	competente
0002	buen
0002	adulto
0001	vivo
0001	vendido
0001	realista
0001	radical
0001	potencia
0001	innovador
0001	guapo
0001	conveniente
0001	ciudadano
0001	alucinante
