1187	malo
1029	grande
0855	alto
0826	triste
0786	grave
0738	duro
0721	cierto
0676	viejo
0638	difícil
0556	muerto
0532	largo
0524	pequeño
0516	feliz
0515	loco
0441	mejor
0391	pobre
0366	fuerte
0361	rico
0347	buen
0341	buena
0333	poderoso
0313	lento
0312	bello
0244	importante
0219	fiel
0207	diferente
0194	famoso
0176	corto
0166	humano
0157	justo
0153	negro
0146	antiguo
0141	constante
0132	mala
0123	libre
0122	raro
0121	amarillo
0119	intenso
0115	fácil
0110	solo
0098	crítico
0095	oscuro
0095	cruel
0086	distinto
0084	preciso
0084	favorable
0077	perdido
0073	profundo
0071	blanco
0062	sensible
0059	verde
0055	presente
0053	enemigo
0050	joven
0044	larga
0043	dura
0043	bajo
0039	igual
0039	cercano
0038	rápido
0036	falso
0036	cristiano
0030	seguro
0029	excelente
0029	brillante
0028	potente
0027	noble
0024	superior
0024	irregular
0021	posible
0020	verdadero
0019	mudo
0017	necesario
0016	propio
0016	paciente
0015	terrible
0015	frío
0015	formal
0015	bella
0014	firme
0014	asesinado
0013	nulo
0011	imposible
0010	mismo
0010	enorme
0010	contrario
0008	popular
0008	mayor
0006	elegido
0005	propios
0005	leve
0005	fino
0004	liberal
0003	preso
0003	breve
0001	claro
2021-09-18 14:22
