Amor	24
Bella	16
David	12
Emily	11
Facebook	24
Grande	8
Hola	2
Jennifer	11
Jessica	1
Miss	18
Mujer	21
Trump	14
Twitter	1
abajo	2
abuela	25
aburrida	4
adolescente	21
adulto	10
agradable	19
agradecida	6
ahora	25
algo	9
allá	18
alta	24
alto	19
amable	21
amor	56
anciana	12
aquí	33
años	5
baja	20
bebé	7
belleza	2
bien	10
blanco	23
bonita	12
bonito	5
buena	22
bueno	21
bullying	1
básica	24
calidad	13
casa	8
chica	40
chicas	19
chico	20
clara	33
claro	3
comodidad	12
correcta	17
definición	24
demasiada	10
desnuda	14
diferente	31
difícil	33
diseño	20
divertida	19
divertido	25
dramática	13
dulce	25
dura	10
débil	5
electrónico	14
elegancia	19
ella	20
embarazada	6
entretenida	1
entretenido	11
escasa	18
especial	9
esta	48
este	49
estilo	21
esto	17
estudiante	12
excesiva	9
feliz	41
feroz	4
forma	10
fuerte	64
fácil	23
física	8
genial	12
grande	58
gratificante	7
gratis	26
género	25
hermosa	41
hola	27
hombre	11
https	3
humano	7
indiferente	20
inocente	2
inteligente	5
interesante	17
invisible	32
joven	34
lejos	6
lesbiana	31
libre	18
madre	19
mamá	17
mayor	17
mujer	96
mujeres	14
necesaria	13
negro	6
niña	20
nombre	6
online	23
pequeña	72
perfecta	19
poco	7
poderosa	7
posible	17
positiva	14
precio	1
puta	16
real	28
realista	16
rechazada	2
recomendable	8
rubia	8
rápido	2
salvaje	14
segura	26
seguridad	15
sencilla	32
sexo	56
sexy	29
silenciosa	4
solo	16
suficiente	27
tecnología	3
todo	8
usted	2
verde	13
vieja	24
vulnerable	12
útil	15
