1157	bueno
0770	grande
0677	rápido
0672	simple
0627	fácil
0549	agradable
0504	humano
0459	difícil
0448	pequeño
0412	joven
0403	excelente
0392	profesional
0359	inteligente
0357	sencillo
0343	contento
0338	nuevo
0326	importante
0319	tranquilo
0306	buena
0306	antiguo
0303	lento
0294	normal
0286	bonito
0275	interesante
0228	cómodo
0218	hermoso
0216	alto
0210	general
0206	exigente
0203	complicado
0200	duro
0188	barato
0187	perfecto
0184	amable
0178	honesto
0175	extraño
0167	fuerte
0167	complejo
0162	sabio
0161	increíble
0153	completo
0151	español
0136	viejo
0135	feliz
0126	serio
0124	maravilloso
0113	educado
0103	raro
0101	rico
0087	vasto
0083	amplio
0079	positivo
0064	satisfecho
0063	bonita
0062	impresionante
0061	práctico
0060	débil
0059	total
0057	admirable
0052	entero
0051	silencioso
0049	útil
0049	inglés
0049	divertido
0049	capaz
0048	largo
0043	equilibrado
0043	cercano
0041	inútil
0040	caro
0039	moderno
0039	loca
0038	poderoso
0036	médico
0032	genial
0032	efectivo
0031	curioso
0031	atractivo
0029	universitario
0027	corto
0026	crítico
0024	diferente
0023	profundo
0023	femenino
0023	familiar
0020	triste
0020	loco
0019	superior
0017	pobre
0017	paciente
0016	única
0016	rápida
0016	posible
0016	fiel
0015	extranjero
0013	humilde
0013	doble
0013	coherente
0012	temprano
0012	sabroso
0012	reciente
0012	extraños
0012	emocionante
0011	optimista
0011	masculino
0011	internacional
0011	ciego
0010	sencilla
0010	responsable
0010	personal
0010	mediocre
0010	malo
0009	único
0009	valiente
0009	fino
0009	brillante
0008	lindo
0008	eficiente
0008	correcto
0007	universal
0007	negro
0007	necesario
0007	independiente
0007	este
0007	económico
0007	completa
0006	sano
0005	experimentado
0005	conocido
0005	conjunto
0004	satisfactorio
0004	humana
0004	estable
0004	distinto
0003	blanco
0003	actual
0002	seco
0002	privado
0002	peligroso
0002	particular
0002	natural
0002	mejor
0002	experto
0002	divino
0002	competente
0002	buen
0001	vivo
0001	radical
0001	guapo
0001	conveniente
2021-09-18 12:58
