0740	buena
0710	importante
0314	mayor
0228	difícil
0226	bueno
0189	alta
0181	grande
0179	positiva
0175	fuerte
0172	fácil
0162	menor
0159	útil
0155	inglés
0127	joven
0126	activa
0122	pobre
0120	interesante
0118	pequeña
0106	mala
0092	completa
0088	clara
0068	titular
0068	especial
0066	secretario
0059	hecho
0052	mediana
0052	blanco
0051	sencilla
0045	general
0043	buen
0040	dura
0031	mejor
0030	profesional
0029	corta
0029	correcta
0028	mínima
0028	gran
0026	negativa
0025	primera
0025	adecuada
0024	nacido
0023	técnico
0023	responsable
0023	brillante
0023	apto
0022	competente
0020	territorial
0020	justificada
0020	internacional
0020	eficaz
0020	antigua
0019	nueva
0018	oficial
0018	medida
0017	nula
0016	presente
0016	particular
0016	humano
0016	catalán
0015	máxima
0015	elegida
0015	baja
0014	práctica
0012	político
0012	concedida
0011	probable
0010	siguiente
0010	próxima
0010	legal
0010	largo
0009	natural
0008	valiente
0007	reciente
0006	tercera
0006	noruega
0006	local
0006	libre
0006	elevada
0006	breve
0005	europeo
0004	simple
0004	público
0004	ocupada
0004	necesaria
0004	azul
0003	inferior
0003	independiente
0002	solo
0002	larga
0002	feliz
0002	avanzada
0001	técnica
0001	pública
0001	favorable
0001	derecho
2021-09-18 14:22
