	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.369192898273468	29	0	16	male	Fd	10	:
1	1	0.052904993295669556	17	0	16	male	Fp	9	.
2	2	0.04827245697379112	291	0	16	male	DA	8	el
3	3	0.02979171648621559	3551	0	16	male	AQ	7	menor
4	4	0.028886593878269196	2109	0	16	male	AQ	6	aplicable
5	5	0.022265711799263954	15	0	16	male	Fc	5	,
6	6	0.02091929316520691	271	0	16	male	DA	4	la
7	7	0.01851806789636612	2280	0	16	male	NC	3	producto
8	8	0.016681943088769913	1636	0	16	male	AQ	2	superior
9	9	0.013404329307377338	6564	0	16	male	AQ	1	diferente
0	0	0.11712462455034256	17	1	16	male	Fp	10	.
1	1	0.05972529947757721	302	1	16	male	CS	9	que
2	2	0.044794462621212006	0	1	16	male	AQ	8	<s>
3	3	0.0236536655575037	15	1	16	male	Fc	7	,
4	4	0.015232614241540432	261	1	16	male	SP	6	de
5	5	0.01505917776376009	12	1	16	male	Fpt	5	)
6	6	0.012712636031210423	29	1	16	male	Fd	4	:
7	7	0.011346808634698391	294	1	16	male	CC	3	y
8	8	0.009980612434446812	308	1	16	male	SP	2	del
9	9	0.008839420042932034	291	1	16	male	DA	1	el
0	0	0.15459759533405304	29	2	16	male	Fd	10	:
1	1	0.0771402046084404	5510	2	16	male	NC	9	hijo
2	2	0.06287521868944168	2439	2	16	male	AQ	8	titular
3	3	0.04517163336277008	1527	2	16	male	NC	7	mujer
4	4	0.037691451609134674	291	2	16	male	DA	6	el
5	5	0.03538006544113159	3551	2	16	male	AQ	5	menor
6	6	0.032137416303157806	7431	2	16	male	NC	4	madre
7	7	0.029281381517648697	334	2	16	male	DI	3	un
8	8	0.02085147798061371	1796	2	16	male	NC	2	miembro
9	9	0.01717892661690712	17	2	16	male	Fp	1	.
0	0	0.12507709860801697	17	3	16	male	Fp	10	.
1	1	0.06457886844873428	302	3	16	male	CS	9	que
2	2	0.045008692890405655	554	3	16	male	CS	8	si
3	3	0.04165474697947502	1379	3	16	male	AQ	7	mayor
4	4	0.037215858697891235	0	3	16	male	AQ	6	<s>
5	5	0.03308514505624771	5510	3	16	male	NC	5	hijo
6	6	0.030019273981451988	29	3	16	male	Fd	4	:
7	7	0.029457058757543564	15	3	16	male	Fc	3	,
8	8	0.014163829386234283	291	3	16	male	DA	2	el
9	9	0.013708991929888725	261	3	16	male	SP	1	de
0	0	0.3352518081665039	29	4	16	male	Fd	10	:
1	1	0.0557711124420166	334	4	16	male	DI	9	un
2	2	0.048568643629550934	411	4	16	male	DI	8	una
3	3	0.04251299798488617	291	4	16	male	DA	7	el
4	4	0.03382426127791405	271	4	16	male	DA	6	la
5	5	0.021122924983501434	17	4	16	male	Fp	5	.
6	6	0.02058533951640129	261	4	16	male	SP	4	de
7	7	0.01188085786998272	3551	4	16	male	AQ	3	menor
8	8	0.011632425710558891	336	4	16	male	DP	2	su
9	9	0.011202942579984665	15	4	16	male	Fc	1	,
0	0	0.14046594500541687	302	5	16	male	CS	10	que
1	1	0.12916669249534607	17	5	16	male	Fp	9	.
2	2	0.0752798542380333	0	5	16	male	AQ	8	<s>
3	3	0.021437307819724083	29	5	16	male	Fd	7	:
4	4	0.018580589443445206	261	5	16	male	SP	6	de
5	5	0.01614992506802082	15	5	16	male	Fc	5	,
6	6	0.01580541767179966	1379	5	16	male	AQ	4	mayor
7	7	0.01354912482202053	294	5	16	male	CC	3	y
8	8	0.012363407760858536	554	5	16	male	CS	2	si
9	9	0.010876334272325039	271	5	16	male	DA	1	la
0	0	0.2330615073442459	302	6	16	male	CS	10	que
1	1	0.08024679869413376	17	6	16	male	Fp	9	.
2	2	0.0506567545235157	261	6	16	male	SP	8	de
3	3	0.039679329842329025	0	6	16	male	AQ	7	<s>
4	4	0.03152795508503914	294	6	16	male	CC	6	y
5	5	0.02776801586151123	29	6	16	male	Fd	5	:
6	6	0.026847632601857185	554	6	16	male	CS	4	si
7	7	0.020947547629475594	15	6	16	male	Fc	3	,
8	8	0.012508257292211056	25811	6	16	male	AQ	2	polivalente
9	9	0.012308617122471333	291	6	16	male	DA	1	el
0	0	0.28407129645347595	302	7	16	male	CS	10	que
1	1	0.035556063055992126	0	7	16	male	AQ	9	<s>
2	2	0.03037019446492195	13098	7	16	male	NC	8	vendedor
3	3	0.028045816347002983	17	7	16	male	Fp	7	.
4	4	0.02390754036605358	554	7	16	male	CS	6	si
5	5	0.02236286737024784	29	7	16	male	Fd	5	:
6	6	0.019265066832304	261	7	16	male	SP	4	de
7	7	0.01762407086789608	15	7	16	male	Fc	3	,
8	8	0.012203157879412174	294	7	16	male	CC	2	y
9	9	0.011357537470757961	291	7	16	male	DA	1	el
0	0	0.08157336711883545	302	8	16	male	CS	10	que
1	1	0.07399095594882965	22938	8	16	male	NC	9	doctor
2	2	0.06035759299993515	17	8	16	male	Fp	8	.
3	3	0.03871655836701393	0	8	16	male	AQ	7	<s>
4	4	0.01994074508547783	33773	8	16	male	AQ	6	licenciado
5	5	0.01856200210750103	15	8	16	male	Fc	5	,
6	6	0.016957774758338928	261	8	16	male	SP	4	de
7	7	0.014890357851982117	10139	8	16	male	AQ	3	secretario
8	8	0.013865917921066284	12987	8	16	male	AQ	2	colegiado
9	9	0.01230737753212452	32273	8	16	male	NC	1	decano
0	0	0.1389109343290329	302	9	16	male	CS	10	que
1	1	0.053572505712509155	0	9	16	male	AQ	9	<s>
2	2	0.035402581095695496	261	9	16	male	SP	8	de
