	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.031430475413799286	10850	0	11	male	AQ	10	ligero
1	1	0.02256934531033039	29318	0	11	male	AQ	9	previsible
2	2	0.01980900578200817	295	0	11	male	DA	8	el
3	3	0.01905178837478161	1535	0	11	male	AQ	7	posible
4	4	0.013095675967633724	15428	0	11	male	AQ	6	pesado
5	5	0.011121376417577267	5573	0	11	male	AQ	5	reciente
6	6	0.010763582773506641	1619	0	11	male	AQ	4	bajo
7	7	0.010102052241563797	16835	0	11	male	AQ	3	dinámico
8	8	0.008178956806659698	2227	0	11	male	AQ	2	necesario
9	9	0.007764201145619154	5669	0	11	male	AQ	1	útil
0	0	0.026232870295643806	18	1	11	male	Fp	10	.
1	1	0.010941480286419392	572	1	11	male	Fs	9	...
2	2	0.007779428269714117	404	1	11	male	Z	8	1
3	3	0.0058618104085326195	203	1	11	male		7	
4	4	0.005460809916257858	21	1	11	male	Z	6	1
5	5	0.00540580041706562	413	1	11	male	Z	5	2
6	6	0.0052106743678450584	1523	1	11	male	Fs	4	...
7	7	0.004928319249302149	9285	1	11	male	AQ	3	[...]
8	8	0.004332659300416708	625	1	11	male	Z	2	3
9	9	0.003887007012963295	30	1	11	male	Fd	1	:
0	0	0.014483983628451824	293	2	11	male	CS	10	que
1	1	0.006659348029643297	5036	2	11	male	AQ	9	feliz
2	2	0.006571741309016943	2655	2	11	male	AQ	8	joven
3	3	0.006434551440179348	1064	2	11	male	NC	7	mujer
4	4	0.005892472341656685	93	2	11	male	CC	6	y
5	5	0.005808450281620026	1126	2	11	male	AQ	5	nuevo
6	6	0.005735783372074366	714	2	11	male	CS	4	cuando
7	7	0.005455683451145887	5373	2	11	male	AQ	3	paciente
8	8	0.005074033979326487	2562	2	11	male	AQ	2	bueno
9	9	0.0049471440725028515	622	2	11	male	PI	1	todo
0	0	0.026537802070379257	293	3	11	male	CS	10	que
1	1	0.02172037959098816	93	3	11	male	CC	9	y
2	2	0.012593871913850307	3367	3	11	male	NC	8	niño
3	3	0.012544061057269573	2562	3	11	male	AQ	7	bueno
4	4	0.010673276148736477	2655	3	11	male	AQ	6	joven
5	5	0.010277210734784603	5036	3	11	male	AQ	5	feliz
6	6	0.01018840167671442	714	3	11	male	CS	4	cuando
7	7	0.008931503631174564	295	3	11	male	DA	3	el
8	8	0.008260464295744896	6933	3	11	male	AQ	2	malo
9	9	0.008091156370937824	572	3	11	male	Fs	1	...
0	0	0.024457618594169617	18	4	11	male	Fp	10	.
1	1	0.01823423057794571	9285	4	11	male	NC	9	[...]
2	2	0.015020855702459812	5586	4	11	male	NC	8	www
3	3	0.010338027961552143	21	4	11	male	Z	7	1
4	4	0.009271916933357716	1860	4	11	male	NC	6	hora
5	5	0.00874375831335783	4084	4	11	male	NC	5	[…]
6	6	0.008296119049191475	203	4	11	male		4	
7	7	0.007739946711808443	4324	4	11	male	NC	3	memoria
8	8	0.007411477155983448	1397	4	11	male	NC	2	historia
9	9	0.006972461473196745	679	4	11	male	NC	1	años
0	0	0.07728637754917145	18	5	11	male	Fp	10	.
1	1	0.010018219240009785	404	5	11	male	Z	9	1
2	2	0.007930390536785126	93	5	11	male	CC	8	y
3	3	0.007928326725959778	9285	5	11	male	AQ	7	[...]
4	4	0.006876893807202578	4120	5	11	male	AQ	6	perfecto
5	5	0.006670347414910793	413	5	11	male	Z	5	2
6	6	0.0066621811129152775	2227	5	11	male	AQ	4	necesario
7	7	0.006481145042926073	293	5	11	male	CS	3	que
8	8	0.006222335156053305	5373	5	11	male	AQ	2	paciente
9	9	0.005936009343713522	203	5	11	male		1	
0	0	0.021060338243842125	18	6	11	male	Fp	10	.
1	1	0.01319739781320095	93	6	11	male	CC	9	y
2	2	0.012625535950064659	622	6	11	male	PI	8	todo
3	3	0.010976319201290607	293	6	11	male	CS	7	que
4	4	0.009341458790004253	10314	6	11	male	AQ	6	crítico
5	5	0.007793358527123928	9285	6	11	male	AQ	5	[...]
6	6	0.007550795562565327	572	6	11	male	Fs	4	...
7	7	0.0069903600960969925	726	6	11	male	PI	3	todos
8	8	0.00681204441934824	404	6	11	male	Z	2	1
9	9	0.0062933373264968395	295	6	11	male	DA	1	el
0	0	0.013206015340983868	404	7	11	male	Z	10	1
1	1	0.011423835530877113	1126	7	11	male	AQ	9	nuevo
2	2	0.00881551206111908	1130	7	11	male	PP	8	yo
3	3	0.007902602665126324	293	7	11	male	CS	7	que
4	4	0.007482491433620453	18	7	11	male	Fp	6	.
5	5	0.006553191225975752	2336	7	11	male	AQ	5	libre
6	6	0.006508264224976301	7213	7	11	male	AQ	4	moderno
7	7	0.00624066824093461	1578	7	11	male	AQ	3	general
8	8	0.0053686704486608505	1535	7	11	male	AQ	2	posible
9	9	0.005154862534254789	5586	7	11	male	AQ	1	www
0	0	0.016161683946847916	404	8	11	male	Z	10	1
1	1	0.014191742986440659	1662	8	11	male	NC	9	niños
2	2	0.010916301980614662	726	8	11	male	PI	8	todos
3	3	0.01013797614723444	413	8	11	male	Z	7	2
4	4	0.009723666124045849	293	8	11	male	CS	6	que
5	5	0.00935339741408825	3064	8	11	male	NC	5	padres
6	6	0.008985240012407303	3280	8	11	male	AQ	4	estudiantes
7	7	0.007678787223994732	1767	8	11	male	NC	3	familia
8	8	0.007543117273598909	93	8	11	male	CC	2	y
9	9	0.007467244751751423	295	8	11	male	DA	1	el
0	0	0.016683321446180344	4120	9	11	male	AQ	10	perfecto
1	1	0.013504601083695889	295	9	11	male	DA	9	el
2	2	0.012609287165105343	9285	9	11	male	AQ	8	[...]
3	3	0.012435778975486755	30	9	11	male	Fd	7	:
4	4	0.011029199697077274	293	9	11	male	CS	6	que
5	5	0.00990512128919363	93	9	11	male	CC	5	y
6	6	0.009565986692905426	2562	9	11	male	AQ	4	bueno
7	7	0.009478314779698849	10314	9	11	male	AQ	3	crítico
8	8	0.009125295095145702	2227	9	11	male	AQ	2	necesario
9	9	0.008834920823574066	1130	9	11	male	PP	1	yo
0	0	0.01700999028980732	1126	10	11	male	AQ	10	nuevo
1	1	0.011237481608986855	1578	10	11	male	AQ	9	general
2	2	0.00872308760881424	93	10	11	male	CC	8	y
3	3	0.008661421947181225	2227	10	11	male	AQ	7	necesario
4	4	0.008509241975843906	1362	10	11	male	NC	6	equipo
5	5	0.00705333985388279	30	10	11	male	Fd	5	:
6	6	0.006921971216797829	7213	10	11	male	AQ	4	moderno
7	7	0.006835487205535173	404	10	11	male	Z	3	1
8	8	0.006714387331157923	18	10	11	male	Fp	2	.
9	9	0.00656676571816206	295	10	11	male	DA	1	el
0	0	0.009970893152058125	18	11	11	male	Fp	10	.
1	1	0.008627315051853657	1392	11	11	male	AQ	9	españa
2	2	0.00666586821898818	2341	11	11	male	AQ	8	español
3	3	0.006441131234169006	3295	11	11	male	NC	7	internet
4	4	0.0064397030510008335	9285	11	11	male	AQ	6	[...]
5	5	0.006313375197350979	5586	11	11	male	AQ	5	www
6	6	0.005882504396140575	21	11	11	male	Z	4	1
7	7	0.005472943652421236	5338	11	11	male	NC	3	caja
8	8	0.005133714061230421	15150	11	11	male	NC	2	linux
9	9	0.0048794494941830635	3079	11	11	male	NC	1	abril
0	0	0.08295853435993195	572	12	11	male	Fs	10	...
1	1	0.026769855991005898	1523	12	11	male	Fs	9	...
2	2	0.0240695271641016	30	12	11	male	Fd	8	:
3	3	0.0182461179792881	18	12	11	male	Fp	7	.
4	4	0.01044270396232605	203	12	11	male		6	
5	5	0.009773924946784973	23	12	11	male	Z	5	3
6	6	0.008887169882655144	272	12	11	male	VSI	4	es
7	7	0.008344373665750027	21	12	11	male	Z	3	1
8	8	0.007761247921735048	9285	12	11	male	Fz	2	[...]
9	9	0.007650442887097597	87	12	11	male	NC	1	s
0	0	0.012425487861037254	295	13	11	male	DA	10	el
1	1	0.010400851257145405	30	13	11	male	Fd	9	:
2	2	0.009783124551177025	203	13	11	male		8	
3	3	0.005753297824412584	10280	13	11	male	NC	7	luna
4	4	0.00557154044508934	302	13	11	male	DI	6	un
5	5	0.005188870243728161	18	13	11	male	Fp	5	.
6	6	0.004706130363047123	4598	13	11	male	AQ	4	chica
7	7	0.00464259646832943	316	13	11	male	DA	3	los
8	8	0.004538494627922773	437	13	11	male	AQ	2	j
9	9	0.004510334227234125	283	13	11	male	DA	1	la
0	0	0.017117653042078018	1064	14	11	male	NC	10	mujer
1	1	0.011081729084253311	2655	14	11	male	AQ	9	joven
2	2	0.008087673224508762	1778	14	11	male	NC	8	hombre
3	3	0.007088290061801672	4598	14	11	male	AQ	7	chica
4	4	0.007055989932268858	10280	14	11	male	NC	6	luna
5	5	0.006169652566313744	5036	14	11	male	AQ	5	feliz
6	6	0.006028900388628244	353	14	11	male	DI	4	una
7	7	0.00592494523152709	7157	14	11	male	NC	3	dios
8	8	0.005600570701062679	25903	14	11	male	AQ	2	bruja
9	9	0.00507056200876832	9717	14	11	male	NC	1	poeta
0	0	0.031073639169335365	2655	15	11	male	AQ	10	joven
1	1	0.017492080107331276	14321	15	11	male	AQ	9	guapa
2	2	0.012127715162932873	4598	15	11	male	AQ	8	chica
3	3	0.010810371488332748	1064	15	11	male	NC	7	mujer
4	4	0.010649838484823704	1692	15	11	male	AQ	6	buena
5	5	0.009535180404782295	3641	15	11	male	AQ	5	negro
6	6	0.007402361370623112	23429	15	11	male	AQ	4	rebelde
7	7	0.006763341836631298	3600	15	11	male	AQ	3	blanco
8	8	0.006201927084475756	24248	15	11	male	AQ	2	guapo
9	9	0.006129117216914892	6131	15	11	male	AQ	1	chico
0	0	0.00660953763872385	295	16	11	male	DA	10	el
1	1	0.0065221418626606464	302	16	11	male	DI	9	un
2	2	0.006058881524950266	2323	16	11	male	NC	8	hombres
3	3	0.005862565245479345	291	16	11	male	CC	7	y
4	4	0.00574708404019475	8863	16	11	male	NC	6	madres
5	5	0.00540126021951437	1064	16	11	male	NC	5	mujer
6	6	0.005261302459985018	2947	16	11	male	NC	4	dia
7	7	0.005242080427706242	316	16	11	male	DA	3	los
8	8	0.004838551860302687	679	16	11	male	NC	2	años
9	9	0.0047950525768101215	203	16	11	male		1	
0	0	0.010517545975744724	4555	17	11	male	NC	10	profesor
1	1	0.010078142397105694	18	17	11	male	Fp	9	.
2	2	0.007915034890174866	353	17	11	male	DI	8	una
3	3	0.007903060875833035	293	17	11	male	CS	7	que
4	4	0.006245093420147896	302	17	11	male	DI	6	un
5	5	0.005139827728271484	404	17	11	male	Z	5	1
6	6	0.005008413456380367	1064	17	11	male	NC	4	mujer
7	7	0.004845331888645887	572	17	11	male	Fs	3	...
8	8	0.004793467000126839	30	17	11	male	Fd	2	:
9	9	0.0037967918906360865	1778	17	11	male	NC	1	hombre
0	0	0.020168613642454147	7054	18	11	male	NC	10	maestro
1	1	0.0065504941157996655	6202	18	11	male	NC	9	teatro
2	2	0.006506892386823893	302	18	11	male	DI	8	un
3	3	0.005908993538469076	3038	18	11	male	NC	7	arte
4	4	0.005470273084938526	18	18	11	male	Fp	6	.
5	5	0.0051710172556340694	4555	18	11	male	NC	5	profesor
6	6	0.005143342074006796	353	18	11	male	DI	4	una
7	7	0.00462817819789052	3940	18	11	male	NC	3	escuela
8	8	0.004432402551174164	2655	18	11	male	AQ	2	joven
9	9	0.00441810442134738	2336	18	11	male	AQ	1	libre
0	0	0.013196415267884731	18	19	11	male	Fp	10	.
1	1	0.0072944276034832	266	19	11	male	NC	9	p
2	2	0.005206141620874405	203	19	11	male		8	
3	3	0.004529277794063091	1126	19	11	male	AQ	7	nuevo
