	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.029006008058786392	1631	0	4	male	VMN	10	decir
1	1	0.02496272511780262	1008	0	4	male	SP	9	de
2	2	0.023742182180285454	9234	0	4	male	AQ	8	usado
3	3	0.02006302960216999	13616	0	4	male	AQ	7	latín
4	4	0.01933273859322071	2536	0	4	male	AQ	6	bueno
5	5	0.01781611517071724	2995	0	4	male	AQ	5	común
6	6	0.016595395281910896	23700	0	4	male	NC	4	##lava
7	7	0.016071252524852753	25952	0	4	male	NC	3	##mero
8	8	0.01606776751577854	1436	0	4	male	NC	2	##tivo
9	9	0.015497312881052494	13884	0	4	male	AQ	1	femenino
0	0	0.027041632682085037	2536	1	4	male	AQ	10	bueno
1	1	0.01858309470117092	4758	1	4	male	AQ	9	diferente
2	2	0.013171601109206676	5499	1	4	male	AQ	8	negro
3	3	0.012872819788753986	6719	1	4	male	AQ	7	perfecto
4	4	0.012126421555876732	1611	1	4	male	PP	6	él
5	5	0.010839701630175114	2895	1	4	male	AQ	5	mío
6	6	0.010758311487734318	1627	1	4	male	AQ	4	mejor
7	7	0.010196746326982975	13641	1	4	male	AQ	3	ciego
8	8	0.009599598124623299	4086	1	4	male	AQ	2	inglés
9	9	0.009484194219112396	1795	1	4	male	AQ	1	mayor
0	0	0.027321260422468185	8241	2	4	male	AQ	10	italiano
1	1	0.022325485944747925	3	2	4	male	AQ	9	[unk]
2	2	0.018399881199002266	21264	2	4	male	AQ	8	soltero
3	3	0.016860559582710266	19718	2	4	male	AQ	7	católico
4	4	0.015796687453985214	1795	2	4	male	AQ	6	mayor
5	5	0.015116050839424133	13711	2	4	male	AQ	5	judío
6	6	0.014466212131083012	5721	2	4	male	NC	4	abogado
7	7	0.014423176646232605	6630	2	4	male	AQ	3	alemán
8	8	0.014221996068954468	4676	2	4	male	AQ	2	menor
9	9	0.01372894924134016	4271	2	4	male	AQ	1	médico
0	0	0.05525916442275047	1795	3	4	male	AQ	10	mayor
1	1	0.041213151067495346	4676	3	4	male	AQ	9	menor
2	2	0.019980674609541893	3	3	4	male	AQ	8	[unk]
3	3	0.01571597158908844	21723	3	4	male	NC	7	varón
4	4	0.013673540204763412	1925	3	4	male	PI	6	otro
5	5	0.012726818211376667	1611	3	4	male	PP	5	él
6	6	0.011460616253316402	2895	3	4	male	DP	4	mío
7	7	0.009222041815519333	8241	3	4	male	AQ	3	italiano
8	8	0.008915762417018414	9525	3	4	male	AQ	2	casado
9	9	0.008629140444099903	8396	3	4	male	NC	1	pablo
0	0	0.07446976751089096	5721	4	4	male	NC	10	abogado
1	1	0.0546996183693409	6630	4	4	male	AQ	9	alemán
2	2	0.0507926382124424	4271	4	4	male	AQ	8	médico
3	3	0.038326915353536606	13711	4	4	male	AQ	7	judío
4	4	0.035569626837968826	5305	4	4	male	AQ	6	francés
5	5	0.029696444049477577	8913	4	4	male	AQ	5	ruso
6	6	0.0289841927587986	8241	4	4	male	AQ	4	italiano
7	7	0.020757712423801422	18917	4	4	male	AQ	3	polaco
8	8	0.019366389140486717	13468	4	4	male	NC	2	ingeniero
9	9	0.019101319834589958	29331	4	4	male	NC	1	granjero
0	0	0.05515144020318985	3	5	4	male	AQ	10	[unk]
1	1	0.039498962461948395	5721	5	4	male	NC	9	abogado
2	2	0.025025134906172752	9342	5	4	male	NC	8	periodista
3	3	0.02285718359053135	4271	5	4	male	AQ	7	médico
4	4	0.02107495628297329	5533	5	4	male	NC	6	profesor
5	5	0.015154399909079075	6630	5	4	male	AQ	5	alemán
6	6	0.013617600314319134	4086	5	4	male	AQ	4	inglés
7	7	0.01257850881665945	5305	5	4	male	AQ	3	francés
8	8	0.010821678675711155	4436	5	4	male	AQ	2	español
9	9	0.010439367964863777	8241	5	4	male	AQ	1	italiano
0	0	0.03771299868822098	3	6	4	male	AQ	10	[unk]
1	1	0.01708298921585083	8396	6	4	male	NC	9	pablo
2	2	0.016054756939411163	4086	6	4	male	AQ	8	inglés
3	3	0.012841496616601944	4436	6	4	male	AQ	7	español
4	4	0.010408846661448479	8241	6	4	male	AQ	6	italiano
5	5	0.010370733216404915	1795	6	4	male	AQ	5	mayor
6	6	0.010276244953274727	1040	6	4	male	DA	4	el
7	7	0.009763055481016636	4271	6	4	male	AQ	3	médico
8	8	0.009265406988561153	7245	6	4	male	NC	2	maestro
9	9	0.008619798347353935	5305	6	4	male	AQ	1	francés
0	0	0.02110666036605835	15495	7	4	male	NC	10	vendedor
1	1	0.0196574404835701	4436	7	4	male	AQ	9	español
2	2	0.019624605774879456	4086	7	4	male	AQ	8	inglés
3	3	0.012999102473258972	13641	7	4	male	AQ	7	ciego
4	4	0.01146832574158907	21264	7	4	male	AQ	6	soltero
5	5	0.010765263810753822	18615	7	4	male	AQ	5	mecánico
6	6	0.010715411975979805	8241	7	4	male	AQ	4	italiano
7	7	0.010248967446386814	2536	7	4	male	AQ	3	bueno
8	8	0.009512736462056637	5305	7	4	male	AQ	2	francés
9	9	0.009482511319220066	5499	7	4	male	AQ	1	negro
0	0	0.15767623484134674	4271	8	4	male	AQ	10	médico
1	1	0.07272899150848389	4253	8	4	male	NC	9	doctor
2	2	0.035687219351530075	5721	8	4	male	NC	8	abogado
3	3	0.03260150924324989	20285	8	4	male	NC	7	cirujano
4	4	0.024165956303477287	21812	8	4	male	AQ	6	psiquiatra
5	5	0.023203013464808464	19718	8	4	male	AQ	5	católico
6	6	0.01931888610124588	25217	8	4	male	AQ	4	dentista
7	7	0.0156816728413105	4086	8	4	male	AQ	3	inglés
8	8	0.01412909384816885	20457	8	4	male	AQ	2	farmacéutico
9	9	0.01369895227253437	5305	8	4	male	AQ	1	francés
0	0	0.03207382932305336	3	9	4	male	AQ	10	[unk]
1	1	0.018535595387220383	1611	9	4	male	PP	9	él
2	2	0.01373419538140297	1040	9	4	male	DA	8	el
3	3	0.013471750542521477	1795	9	4	male	AQ	7	mayor
4	4	0.013227314688265324	1467	9	4	male	PP	6	yo
5	5	0.011689362116158009	5485	9	4	male	AQ	5	carlos
6	6	0.0102223576977849	6476	9	4	male	AQ	4	antonio
7	7	0.008538777939975262	14600	9	4	male	AQ	3	roberto
8	8	0.008472708985209465	1925	9	4	male	PI	2	otro
9	9	0.008019695989787579	6240	9	4	male	NC	1	luis
0	0	0.053153008222579956	3	10	4	male	AQ	10	[unk]
1	1	0.028614835813641548	1795	10	4	male	AQ	9	mayor
2	2	0.027615010738372803	5533	10	4	male	NC	8	profesor
