	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.013432971201837063	7378	0	17	male	VMN	10	decir
1	1	0.006440048571676016	119	0	17	male	Fia	9	¿
2	2	0.0063988626934587955	2541	0	17	male	PP	8	él
3	3	0.006253736559301615	117	0	17	male	NC	7	»
4	4	0.006113823037594557	12077	0	17	male	VMN	6	obtener
5	5	0.005351421423256397	13715	0	17	male	AQ	5	necesario
6	6	0.004937367979437113	549	0	17	male	DD	4	este
7	7	0.004764238838106394	4620	0	17	male	NC	3	fútbol
8	8	0.004753530956804752	1757	0	17	male	AQ	2	mayor
9	9	0.004694392904639244	11367	0	17	male	AQ	1	independiente
0	0	0.05422648414969444	8711	1	17	male	AQ	10	negro
1	1	0.04216422140598297	15220	1	17	male	AQ	9	rojo
2	2	0.019956372678279877	7746	1	17	male	AQ	8	fuerte
3	3	0.01842656172811985	7378	1	17	male	VMN	7	decir
4	4	0.01756598800420761	9642	1	17	male	AQ	6	blanco
5	5	0.01690991409122944	9340	1	17	male	AQ	5	sencillo
6	6	0.01597028225660324	8510	1	17	male	AQ	4	azul
7	7	0.01507983636111021	3003	1	17	male	AQ	3	alto
8	8	0.012002800591289997	5560	1	17	male	NC	2	bee
9	9	0.011148426681756973	16716	1	17	male	AQ	1	duro
0	0	0.04291402921080589	1626	2	17	male	AQ	10	italiano
1	1	0.028072914108633995	10405	2	17	male	NC	9	periodista
2	2	0.026592044159770012	8428	2	17	male	NC	8	futbolista
3	3	0.023708069697022438	11976	2	17	male	AQ	7	sacerdote
4	4	0.020730169489979744	5292	2	17	male	NC	6	escritor
5	5	0.020275812596082687	10635	2	17	male	AQ	5	religioso
6	6	0.019814351573586464	10393	2	17	male	AQ	4	nacido
7	7	0.009705422446131706	12866	2	17	male	AQ	3	mexicano
8	8	0.009150235913693905	112	2	17	male	AQ	2	°
9	9	0.009097467176616192	10782	2	17	male	AQ	1	ciclista
0	0	0.01833266019821167	3760	3	17	male	NC	10	pablo
1	1	0.014544184319674969	1812	3	17	male	AQ	9	pedro
2	2	0.01254433486610651	9425	3	17	male	NC	8	gustavo
3	3	0.009884721599519253	5871	3	17	male	AQ	7	javier
4	4	0.009369641542434692	2243	3	17	male	AQ	6	tony
5	5	0.008781514130532742	12456	3	17	male	NC	5	rodolfo
6	6	0.00830913707613945	1324	3	17	male	AQ	4	antonio
7	7	0.007727253250777721	4773	3	17	male	AQ	3	alfonso
8	8	0.007015743758529425	5011	3	17	male	NC	2	felipe
9	9	0.006993625778704882	6053	3	17	male	NC	1	alejandro
0	0	0.9998713731765747	26359	4	17	male		10	
1	1	3.22905225402792e-06	8510	4	17	male	AQ	9	azul
2	2	2.2771953354094876e-06	4356	4	17	male	AQ	8	igual
3	3	2.1137880139576737e-06	119	4	17	male	NC	7	¿
4	4	1.8440268831909634e-06	8711	4	17	male	AQ	6	negro
5	5	1.3956664588476997e-06	2206	4	17	male	PP	5	yo
6	6	1.2300620255700778e-06	107	4	17	male	Faa	4	¡
7	7	1.1946856375288917e-06	13900	4	17	male	AQ	3	buen
8	8	1.1736964324882138e-06	10393	4	17	male	AQ	2	nacido
9	9	1.1196701734661474e-06	15220	4	17	male	AQ	1	rojo
0	0	0.03014843910932541	112	5	17	male	AQ	10	°
