	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.019736401736736298	6933	0	10	male	AQ	10	malo
1	1	0.0169102493673563	3561	0	10	male	AQ	9	humano
2	2	0.016601230949163437	1910	0	10	male	NC	8	dios
3	3	0.014427952468395233	2562	0	10	male	AQ	7	bueno
4	4	0.013271297328174114	1834	0	10	male	NC	6	amor
5	5	0.010745723731815815	2619	0	10	male	AQ	5	grande
6	6	0.010235185734927654	4869	0	10	male	AQ	4	verde
7	7	0.010076657868921757	1482	0	10	male	NC	3	agua
8	8	0.009457950480282307	2843	0	10	male	AQ	2	fuerte
9	9	0.009023401886224747	3641	0	10	male	AQ	1	negro
0	0	0.12763123214244843	6933	1	10	male	AQ	10	malo
1	1	0.052555833011865616	2562	1	10	male	AQ	9	bueno
2	2	0.019645366817712784	21683	1	10	male	AQ	8	tonto
3	3	0.01903015933930874	21813	1	10	male	AQ	7	feo
4	4	0.01798757165670395	3641	1	10	male	AQ	6	negro
5	5	0.01581514999270439	1834	1	10	male	NC	5	amor
6	6	0.015373396687209606	2619	1	10	male	AQ	4	grande
7	7	0.013785935007035732	6131	1	10	male	NC	3	chico
8	8	0.0117385508492589	8518	1	10	male	AQ	2	gay
9	9	0.011275351978838444	4120	1	10	male	AQ	1	perfecto
0	0	0.06997380405664444	6933	2	10	male	AQ	10	malo
1	1	0.05745314806699753	2562	2	10	male	AQ	9	bueno
2	2	0.025766486302018166	1834	2	10	male	NC	8	amor
3	3	0.022887373343110085	2843	2	10	male	AQ	7	fuerte
4	4	0.019888650625944138	2988	2	10	male	NC	6	padre
5	5	0.019364038482308388	2987	2	10	male	NC	5	hijo
6	6	0.015403944067656994	1910	2	10	male	NC	4	dios
7	7	0.015029342845082283	852	2	10	male	PI	3	uno
8	8	0.014536699280142784	5318	2	10	male	NC	2	hermano
9	9	0.014072544872760773	4120	2	10	male	AQ	1	perfecto
0	0	0.045282889157533646	2619	3	10	male	AQ	10	grande
1	1	0.043503426015377045	2562	3	10	male	AQ	9	bueno
2	2	0.03491916507482529	6933	3	10	male	AQ	8	malo
3	3	0.02451915107667446	852	3	10	male	PI	7	uno
4	4	0.023414190858602524	1834	3	10	male	NC	6	amor
5	5	0.02254142239689827	2889	3	10	male	AQ	5	pequeño
6	6	0.0160080436617136	2843	3	10	male	AQ	4	fuerte
7	7	0.012189851142466068	2361	3	10	male	AQ	3	único
8	8	0.01218390092253685	1049	3	10	male	PI	2	otro
9	9	0.010193212889134884	419	3	10	male	RG	1	más
0	0	0.04706022888422012	2341	4	10	male	AQ	10	español
1	1	0.04353264346718788	48288	4	10	male	AQ	9	carpintero
2	2	0.033328019082546234	20828	4	10	male	AQ	8	gallego
3	3	0.02532798796892166	18232	4	10	male	AQ	7	vasco
4	4	0.023240095004439354	10457	4	10	male	AQ	6	catalán
5	5	0.02082815393805504	10582	4	10	male	AQ	5	chino
6	6	0.02063697762787342	19729	4	10	male	AQ	4	judío
7	7	0.01964484341442585	38567	4	10	male	AQ	3	agricultor
8	8	0.01838158816099167	5817	4	10	male	AQ	2	francés
9	9	0.01739135943353176	2988	4	10	male	NC	1	padre
0	0	0.05065728351473808	2562	5	10	male	AQ	10	bueno
1	1	0.044810112565755844	6933	5	10	male	AQ	9	malo
2	2	0.015647582709789276	2227	5	10	male	AQ	8	necesario
3	3	0.009307410567998886	3561	5	10	male	AQ	7	humano
4	4	0.009157862514257431	622	5	10	male	PI	6	todo
5	5	0.009079319424927235	751	5	10	male	AQ	5	mejor
6	6	0.008516519330441952	1962	5	10	male	NC	4	verdad
