	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.018566008657217026	642	0	13	male	DP	10	mi
1	1	0.01586698181927204	419	0	13	male	RG	9	más
2	2	0.014381850138306618	295	0	13	male	DA	8	el
3	3	0.014038830995559692	293	0	13	male	CS	7	que
4	4	0.01024003978818655	302	0	13	male	DI	6	un
5	5	0.007292851805686951	763	0	13	male	RG	5	bien
6	6	0.006735156290233135	1247	0	13	male	RG	4	mal
7	7	0.006400647107511759	7035	0	13	male	AQ	3	viejo
8	8	0.006288642529398203	980	0	13	male	RG	2	mucho
9	9	0.006245526019483805	381	0	13	male	DA	1	lo
0	0	0.026464104652404785	1126	1	13	male	AQ	10	nuevo
1	1	0.0197297316044569	4120	1	13	male	AQ	9	perfecto
2	2	0.016068551689386368	2583	1	13	male	AQ	8	gratis
3	3	0.014959915541112423	2341	1	13	male	AQ	7	español
4	4	0.01320389099419117	622	1	13	male	PI	6	todo
5	5	0.013136099092662334	280	1	13	male	NC	5	m
6	6	0.011560644023120403	2562	1	13	male	AQ	4	bueno
7	7	0.009207043796777725	751	1	13	male	AQ	3	mejor
8	8	0.007818366400897503	1834	1	13	male	NC	2	amor
9	9	0.00525829428806901	6933	1	13	male	AQ	1	malo
0	0	0.03216465562582016	4120	2	13	male	AQ	10	perfecto
1	1	0.018100885674357414	2583	2	13	male	AQ	9	gratis
2	2	0.015071864239871502	2562	2	13	male	AQ	8	bueno
3	3	0.014277349226176739	622	2	13	male	PI	7	todo
4	4	0.013529117219150066	1126	2	13	male	AQ	6	nuevo
5	5	0.00915564689785242	7035	2	13	male	AQ	5	viejo
6	6	0.008645708672702312	419	2	13	male	RG	4	más
7	7	0.007643142249435186	2227	2	13	male	AQ	3	necesario
8	8	0.0076191914267838	2014	2	13	male	AQ	2	fácil
9	9	0.007167568430304527	1072	2	13	male	RG	1	poco
0	0	0.022185729816555977	2562	3	13	male	AQ	10	bueno
1	1	0.016921399161219597	751	3	13	male	AQ	9	mejor
2	2	0.014294940046966076	4120	3	13	male	AQ	8	perfecto
3	3	0.013624712824821472	5180	3	13	male	AQ	7	corto
4	4	0.011469180695712566	622	3	13	male	PI	6	todo
5	5	0.010631417855620384	2583	3	13	male	AQ	5	gratis
6	6	0.01027869712561369	763	3	13	male	RG	4	bien
7	7	0.009229065850377083	419	3	13	male	RG	3	más
8	8	0.00912217516452074	642	3	13	male	DP	2	mi
9	9	0.009038147516548634	7035	3	13	male	AQ	1	viejo
0	0	0.016390301287174225	302	4	13	male	DI	10	un
1	1	0.014739620499312878	295	4	13	male	DA	9	el
2	2	0.011680945754051208	4120	4	13	male	AQ	8	perfecto
3	3	0.008755297400057316	353	4	13	male	DI	7	una
4	4	0.007657326757907867	642	4	13	male	DP	6	mi
5	5	0.007373117841780186	622	4	13	male	PI	5	todo
6	6	0.006475961301475763	2341	4	13	male	AQ	4	español
7	7	0.005685413256287575	2583	4	13	male	AQ	3	gratis
8	8	0.005382155999541283	1834	4	13	male	NC	2	amor
9	9	0.004934156313538551	3096	4	13	male	NC	1	cine
0	0	0.01640184223651886	4120	5	13	male	AQ	10	perfecto
1	1	0.015755238011479378	622	5	13	male	PI	9	todo
2	2	0.01477790530771017	2562	5	13	male	AQ	8	bueno
3	3	0.011044684797525406	295	5	13	male	DA	7	el
4	4	0.009666042402386665	1126	5	13	male	AQ	6	nuevo
5	5	0.009486531838774681	6933	5	13	male	AQ	5	malo
6	6	0.006917900871485472	353	5	13	male	DI	4	una
7	7	0.006376281846314669	4060	5	13	male	AQ	3	suficiente
8	8	0.0063626752234995365	302	5	13	male	DI	2	un
9	9	0.005992390681058168	763	5	13	male	RG	1	bien
0	0	0.04723474755883217	4120	6	13	male	AQ	10	perfecto
1	1	0.021296968683600426	2583	6	13	male	AQ	9	gratis
2	2	0.017221219837665558	1126	6	13	male	AQ	8	nuevo
3	3	0.016712358221411705	2562	6	13	male	AQ	7	bueno
4	4	0.015127772465348244	2341	6	13	male	AQ	6	español
5	5	0.010945544578135014	5180	6	13	male	AQ	5	corto
6	6	0.009938957169651985	2227	6	13	male	AQ	4	necesario
7	7	0.00964804831892252	7035	6	13	male	AQ	3	viejo
8	8	0.007945109158754349	11023	6	13	male	AQ	2	caro
9	9	0.007767936680465937	2014	6	13	male	AQ	1	fácil
0	0	0.0128788398578763	4120	7	13	male	AQ	10	perfecto
1	1	0.01134241372346878	2562	7	13	male	AQ	9	bueno
2	2	0.0098442817106843	302	7	13	male	DI	8	un
3	3	0.009095585905015469	622	7	13	male	PI	7	todo
4	4	0.008067373186349869	2341	7	13	male	AQ	6	español
5	5	0.007529144641011953	642	7	13	male	DP	5	mi
6	6	0.007112086284905672	1126	7	13	male	AQ	4	nuevo
7	7	0.007068641018122435	2583	7	13	male	AQ	3	gratis
8	8	0.006686221808195114	295	7	13	male	DA	2	el
9	9	0.005897099152207375	3600	7	13	male	AQ	1	blanco
0	0	0.016567297279834747	751	8	13	male	AQ	10	mejor
1	1	0.015500028617680073	622	8	13	male	PI	9	todo
2	2	0.015318811871111393	295	8	13	male	DA	8	el
3	3	0.012544084340333939	419	8	13	male	RG	7	más
