	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.10438128560781479	16694	0	18	male	PI	10	otro
1	1	0.09020920842885971	14370	0	18	male	PP	9	él
2	2	0.038440510630607605	27435	0	18	male	NC	8	dios
3	3	0.03132152184844017	12655	0	18	male	PI	7	todo
4	4	0.02762802504003048	24151	0	18	male	NC	6	hombre
5	5	0.024145737290382385	13672	0	18	male	PP	5	yo
6	6	0.02374488301575184	17786	0	18	male	AQ	4	libre
7	7	0.01697554625570774	52077	0	18	male	AQ	3	muerto
8	8	0.0156562440097332	75036	0	18	male	AQ	2	nuestro
9	9	0.014646247029304504	11564	0	18	male	RG	1	también
0	0	0.09294199198484421	16694	1	18	male	PI	10	otro
1	1	0.04180951789021492	18345	1	18	male	AQ	9	mejor
2	2	0.026556380093097687	84988	1	18	male	AQ	8	pobre
3	3	0.024877749383449554	86948	1	18	male	AQ	7	##pía
4	4	0.02208958938717842	87478	1	18	male	AQ	6	amarillo
5	5	0.02002100832760334	14370	1	18	male	PP	5	él
6	6	0.01797112077474594	31481	1	18	male	AQ	4	negro
7	7	0.017563093453645706	50289	1	18	male	NC	3	niño
8	8	0.01546879205852747	86163	1	18	male	AQ	2	verdadero
9	9	0.015177413821220398	11381	1	18	male	PI	1	uno
0	0	0.12413130700588226	16694	2	18	male	PI	10	otro
1	1	0.07841154932975769	52077	2	18	male	AQ	9	muerto
2	2	0.029694560915231705	11381	2	18	male	PI	8	uno
3	3	0.028918452560901642	50289	2	18	male	NC	7	niño
4	4	0.026383046060800552	14370	2	18	male	PP	6	él
5	5	0.02160913497209549	24151	2	18	male	NC	5	hombre
6	6	0.014288563281297684	18611	2	18	male	NC	4	hijo
7	7	0.013116137124598026	34989	2	18	male	AQ	3	malo
8	8	0.013002504594624043	86948	2	18	male	NC	2	##pía
9	9	0.011956349946558475	13703	2	18	male	NC	1	padre
0	0	0.2635830342769623	16694	3	18	male	PI	10	otro
1	1	0.15092596411705017	27034	3	18	male	NC	9	hermano
2	2	0.017716651782393456	36403	3	18	male	PD	8	éste
3	3	0.01683887653052807	14370	3	18	male	PP	7	él
4	4	0.015444929711520672	11381	3	18	male	PI	6	uno
5	5	0.014949937351047993	52077	3	18	male	AQ	5	muerto
6	6	0.013792283833026886	75024	3	18	male	NC	4	enemigo
7	7	0.011721925809979439	17786	3	18	male	AQ	3	libre
8	8	0.009389047510921955	27989	3	18	male	NC	2	amigo
9	9	0.008652706630527973	13672	3	18	male	PP	1	yo
0	0	0.14156892895698547	14370	4	18	male	PP	10	él
1	1	0.10047609359025955	16694	4	18	male	PI	9	otro
2	2	0.09462938457727432	52077	4	18	male	AQ	8	muerto
3	3	0.04877062514424324	11686	4	18	male	NC	7	juan
4	4	0.042053431272506714	13672	4	18	male	PP	6	yo
5	5	0.022058896720409393	50289	4	18	male	NC	5	niño
6	6	0.0178361926227808	11381	4	18	male	PI	4	uno
7	7	0.01468621101230383	31481	4	18	male	AQ	3	negro
8	8	0.009735235944390297	18391	4	18	male	NC	2	poeta
9	9	0.008711861446499825	15121	4	18	male	PP	1	ella
0	0	0.1887558549642563	17281	5	18	male	NC	10	profesor
1	1	0.14631982147693634	16694	5	18	male	PI	9	otro
2	2	0.025248341262340546	27989	5	18	male	NC	8	amigo
3	3	0.02309347130358219	14370	5	18	male	PP	7	él
4	4	0.018370021134614944	17786	5	18	male	AQ	6	libre
5	5	0.017283085733652115	18391	5	18	male	NC	5	poeta
