0	 buena	2090
1	 profesional	2791
2	 importante	1719
3	 amable	16643
4	 interesante	4513
5	 satisfactorio	37032
6	 eficaz	7290
7	 satisfactoria	27766
8	 gratificante	38684
9	 difícil	3329
10	 bueno	3333
11	 complicado	7716
12	 útil	6753
13	 feliz	6440
14	 sencilla	7240
15	 fácil	2815
16	 joven	2718
17	 exitosa	19333
18	 positiva	9137
19	 trabajadora	14133
20	 completa	4101
21	 sencillo	6482
22	 bonita	11151
23	 agradable	10096
24	 optimista	19434
25	 eficiente	10889
26	 experta	16916
27	 buen	1275
28	 precisa	10934
