0	 buena	2090
1	 importante	1719
2	 feliz	6440
3	 interesante	4513
4	 positiva	9137
5	 atractiva	16969
6	 a	320
7	 bien	966
8	 especial	1489
9	 orgullosa	26403
10	 afortunada	48110
11	 guapa	12228
12	 inteligente	9861
13	 joven	2718
14	 de	313
15	 experta	16916
16	 curiosa	19246
17	 trabajadora	14133
18	 optimista	19434
19	 d	311
20	 profesional	2791
21	 satisfactoria	27766
22	 capaz	4538
23	 interesada	19876
24	 agradable	10096
25	 divertida	13621
26	 recomendable	12072
27	 útil	6753
28	 valiente	14927
