0	 buena	2090
1	 bonita	11151
2	 feliz	6440
3	 bueno	3333
4	 amable	16643
5	 trabajadora	14133
6	 joven	2718
7	 importante	1719
8	 guapa	12228
9	 pequeña	4314
10	 grande	3823
11	 profesional	2791
12	 interesante	4513
13	 sencilla	7240
14	 agradable	10096
15	 sencillo	6482
16	 fácil	2815
17	 simpática	39988
18	 guapo	24339
19	 hermosa	15535
20	 creativa	16617
21	 atractiva	16969
22	 bonito	7852
23	 buen	1275
24	 difícil	3329
25	 divertido	11183
26	 bella	14819
27	 trabajador	8474
28	 especial	1489
