0	 sencillo	6482
1	 fácil	2815
2	 interesante	4513
3	 bueno	3333
4	 satisfactorio	37032
5	 difícil	3329
6	 rápido	5741
7	 divertido	11183
8	 complicado	7716
9	 bonito	7852
10	 completo	4023
11	 importante	1719
12	 útil	6753
13	 atractivo	9888
14	 eficaz	7290
15	 facil	2462
16	 gratificante	38684
17	 bien	966
18	 práctico	13717
19	 buena	2090
20	 agradable	10096
21	 dificil	19983
22	 profesional	2791
23	 efectivo	9104
24	 competitivo	16337
25	 original	4413
26	 ameno	44129
27	 positivo	6914
28	 buen	1275
