SPT,prc_points

[MASC]	 	[FEM]	[model_name]
0.0	<	0.0	BSC-TeMU/roberta-base-bne
0.0	<	0.0	BSC-TeMU/roberta-large-bne
0.0	<	0.0	dccuchile/bert-base-spanish-wwm-uncased
0.0	<	0.0	dccuchile/bert-base-spanish-wwm-cased
0.0	<	0.0	mrm8488/electricidad-base-generator
0.0	<	0.0	MMG/mlm-spanish-roberta-base
0.08811984298646158	>	0.019068503599180053	bertin-project/bertin-roberta-base-spanish
0.044919145538031544	<	0.12753294601105286	bert-base-multilingual-cased
0.0	<	0.0	bertin-project/bertin-base-random
0.4100694839958993	<	0.4159041756779238	bertin-project/bertin-base-stepwise
0.08811984298646158	>	0.019068503599180053	bertin-project/bertin-base-gaussian
0.0	<	0.0	bertin-project/bertin-base-random-exp-512seqlen
0.5327442827442828	<	1.0166358595194085	bertin-project/bertin-base-stepwise-exp-512seqlen
0.0	<	0.0	bertin-project/bertin-base-gaussian-exp-512seqlen
0.05813953488372093	<	0.10468007153138222	amine/bert-base-5lang-cased
0.08302200083022	<	0.15894741489690495	Geotrend/bert-base-es-cased
0.0	<	0.02457304337142155	BSC-TeMU/RoBERTalex
0.0	<	0.4227029935057449	Recognai/distilbert-base-es-multilingual-cased
0.0	<	0.0	flax-community/alberti-bert-base-multilingual-cased
0.0	<	0.4416895553411031	Geotrend/distilbert-base-es-cased
