[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	103	100.0	23481	100.0	1.516717648220025	100.0
[TMP]	4	3.883495145631068	536	2.2826966483539883	0.023170969231884827	1.5277048604977723
[SPT]	0	0.0	0	0.0	0	0.0
[SOC]	1	0.970873786407767	8	0.03407009922916401	0.006141850724816322	0.4049435787883273
[QTY]	0	0.0	0	0.0	0	0.0
[PER]	4	3.883495145631068	1187	5.055150973127209	0.033243157460519764	2.191782860806885
[MIND]	2	1.941747572815534	205	0.8730462927473276	0.03371221637353301	2.2227087825540024
[FEEL]	4	3.883495145631068	3161	13.461947957923428	0.05771826793714474	3.805472165823428
[BODY]	17	16.50485436893204	5209	22.183893360589412	0.46636935649875483	30.748594311279497
[BEHA]	30	29.12621359223301	6609	28.146160725693115	0.5288761420428472	34.86978230018755
[???]	41	39.80582524271845	6566	27.963033942336356	0.36748568795052405	24.229011140062514
