[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	91	100.0	6514	100.0	0.8590305310266034	100.0
[TMP]	6	6.593406593406593	547	8.397298127110838	0.042462272223665554	4.943045757980229
[SPT]	0	0.0	0	0.0	0	0.0
[SOC]	5	5.4945054945054945	404	6.202026404666872	0.03663057353784979	4.264175976850743
[QTY]	0	0.0	0	0.0	0	0.0
[PER]	3	3.2967032967032965	120	1.84218606079214	0.016573846229307708	1.929366376478001
[MIND]	1	1.098901098901099	179	2.747927540681609	0.008888734597712755	1.0347402422461138
[FEEL]	1	1.098901098901099	39	0.5987104697574455	0.003935715494056542	0.45815781301196346
[BODY]	8	8.791208791208792	475	7.291986490635554	0.037678229785524306	4.386133952712496
[BEHA]	23	25.274725274725274	2754	42.27817009517961	0.4661235605658555	54.26158253174125
[???]	44	48.35164835164835	1996	30.641694811175928	0.24673759859263106	28.722797348979185
