[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	136	100.0	20817	100.0	1.2785498116726153	100.0
[TMP]	4	2.9411764705882355	590	2.834222030071576	0.04323332707863301	3.3814347070353574
[SPT]	1	0.7352941176470589	9	0.043233895373973194	0.007568931207060814	0.5919934552380904
[SOC]	4	2.9411764705882355	327	1.570831531921026	0.02470017663400733	1.9318900529729257
[QTY]	0	0.0	0	0.0	0	0.0
[PER]	2	1.4705882352941178	246	1.1817264735552673	0.012109556701034307	0.9471321797930133
[MIND]	3	2.2058823529411766	32	0.15372051688523802	0.013102424408619601	1.0247879503011965
[FEEL]	3	2.2058823529411766	452	2.171302301003987	0.02873758028468324	2.24766997909048
[BODY]	16	11.764705882352942	3922	18.840370850746986	0.22011819680419764	17.21623942959533
[BEHA]	38	27.941176470588236	9087	43.651823029254935	0.4408972863325757	34.48416966686564
[???]	65	47.794117647058826	6152	29.55276937118701	0.4880823322218036	38.174682579107966
