[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	181	100.0	24044	100.0	2.1860929533833047	100.0
[TMP]	3	1.6574585635359116	918	3.8180003327233405	0.04052760315072887	1.8538828867275001
[SPT]	2	1.1049723756906078	100	0.4159041756779238	0.015081153076607734	0.6898678783657118
[SOC]	8	4.419889502762431	355	1.4764598236566295	0.05559318061568774	2.5430382788457835
[QTY]	7	3.867403314917127	684	2.844784561636999	0.08881103739607407	4.062546254431942
[PER]	3	1.6574585635359116	158	0.6571285975711196	0.03283500131995727	1.5019947467988592
[MIND]	7	3.867403314917127	671	2.7907170187988686	0.07536431462309945	3.4474432803262984
[FEEL]	10	5.524861878453039	1348	5.606388288138413	0.1408580579180388	6.443370017731404
[BODY]	19	10.497237569060774	6300	26.2019630677092	0.31028409733206164	14.193545468954134
[BEHA]	60	33.149171270718234	9525	39.614872733322244	0.7678193595036346	35.12290537853478
[???]	62	34.25414364640884	3985	16.573781400765263	0.6589191484474156	30.141405809283636
