[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	193	100.0	26337	100.0	2.1766443242050864	100.0
[TMP]	4	2.0725388601036268	1116	4.237384667957627	0.04526030073337938	2.07936134673305
[SPT]	2	1.0362694300518134	108	0.4100694839958993	0.01784711367347174	0.8199370689554222
[SOC]	10	5.181347150259067	584	2.2174127653111593	0.06906944323175898	3.1732076051048552
[QTY]	3	1.5544041450777202	833	3.1628507423017047	0.04799759224400564	2.2051187559793184
[PER]	3	1.5544041450777202	332	1.2605839693207275	0.0258191271736804	1.1861895343470772
[MIND]	9	4.66321243523316	1020	3.8728784599612713	0.07162588252025354	3.2906562511728423
[FEEL]	9	4.66321243523316	1512	5.74097277594259	0.12557650653286517	5.76927085130116
[BODY]	21	10.880829015544041	5646	21.437521357785624	0.2994740049034742	13.758518172822862
[BEHA]	63	32.64248704663213	11269	42.78771310323879	0.7687518209868311	35.318210349666586
[???]	69	35.751295336787564	3917	14.872612674184607	0.7052225322053659	32.399530063916814
