[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	139	100.0	16117	100.0	1.3971972459224669	100.0
[TMP]	4	2.8776978417266186	436	2.705218092697152	0.040860912479859374	2.9244913414413376
[SPT]	1	0.7194244604316546	12	0.07445554383570144	0.009264271706342697	0.6630611199227049
[SOC]	4	2.8776978417266186	462	2.8665384376745053	0.028176515267907896	2.0166454915465435
[QTY]	1	0.7194244604316546	1	0.0062046286529751195	0.004939568229019642	0.35353406567577417
[PER]	2	1.4388489208633093	234	1.451883104796178	0.01431617009608696	1.0246348636791824
[MIND]	2	1.4388489208633093	19	0.11788794440652726	0.008379346846292417	0.5997254053245824
[FEEL]	3	2.158273381294964	376	2.3329403735186447	0.031135043805037742	2.2283928697899453
[BODY]	18	12.949640287769784	3011	18.682136874108085	0.25561219114104605	18.294638919953215
[BEHA]	37	26.618705035971225	6821	42.32177204194329	0.47518015560741333	34.009525641004736
[???]	67	48.201438848920866	4745	29.440962958366942	0.5293330707434607	37.88535028166198
