1112	difícil
1111	alto
0900	peligroso
0892	grande
0876	fuerte
0842	bueno
0829	caro
0803	duro
0775	divertido
0687	fácil
0679	importante
0593	joven
0473	perfecto
0425	interesante
0413	aburrido
0412	feliz
0379	profesional
0366	popular
0359	amable
0348	agradable
0344	pequeño
0335	complicado
0317	rápido
0311	necesario
0311	humano
0303	bajo
0297	especial
0293	malo
0277	cariñoso
0276	barato
0245	bonito
0228	débil
0220	negro
0205	guapo
0198	agresivo
0190	sencillo
0188	exigente
0184	conocido
0183	buena
0180	rico
0180	blanco
0180	académico
0171	diferente
0166	crítico
0165	querido
0162	real
0161	útil
0155	mejor
0153	seguro
0132	agradecido
0131	poderoso
0130	posible
0126	inteligente
0125	viejo
0125	médico
0120	atractivo
0111	probable
0102	educado
0101	grave
0100	largo
0099	suficiente
0096	violento
0093	inglés
0093	este
0093	español
0091	pobre
0089	infantil
0086	ciego
0084	escolar
0081	libre
0081	familiar
0079	indiferente
0078	imprescindible
0073	sexy
0072	positivo
0070	loco
0067	oscuro
0066	efectivo
0060	comercial
0058	económico
0056	maduro
0055	muerto
0053	adecuado
0051	reciente
0051	eficaz
0050	correcto
0049	paciente
0042	legal
0041	normal
0040	social
0040	cercano
0039	significativo
0039	chino
0038	complejo
0036	solo
0036	antiguo
0035	sucio
0035	rojo
0035	homosexual
0035	equilibrado
0034	rubio
0034	insuficiente
0034	aterrador
0033	menor
0032	satisfactorio
0032	sabio
0032	ideal
0032	genial
0032	físico
0031	invisible
0031	feroz
0030	saludable
0029	lindo
0028	simple
0027	salvaje
0027	práctico
0027	parecido
0027	honesto
0025	mayor
0024	excesivo
0024	cristiano
0023	verde
0022	recomendable
0022	amplio
0021	tímido
0021	científico
0020	serio
0020	inocente
0020	imposible
0020	estúpido
0019	costoso
0019	contento
0019	alegre
0018	injusto
0018	evidente
0017	vivo
0017	justo
0017	cómodo
0017	curioso
0016	ignorado
0015	activo
0014	sano
0014	hermoso
0014	corto
0013	desnudo
0012	peligrosa
0012	lento
0012	guapa
0012	dudoso
0011	seguido
0011	intenso
0011	encantador
0011	competitivo
0010	triste
0010	preciso
0010	herido
0010	emocionante
0010	electrónico
0010	claro
0009	cruel
0008	mínimo
0008	japonés
0008	insoportable
0008	experto
0007	tierno
0007	peor
0007	dura
0007	azul
0006	árabe
0006	caliente
0005	religioso
0005	racista
0005	mediocre
0004	ético
0004	molesto
0004	femenino
0003	valioso
0003	tonto
0003	terapéutico
0003	original
0002	severo
0002	ridículo
0002	personal
0002	completo
0002	aceptado
0001	famoso
0001	deficiente
0001	creativo
2021-11-01 16:09
