[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	191	100.0	26012	100.0	1.8057049425029894	100.0
[TMP]	5	2.6178010471204187	756	2.9063509149623252	0.04026250291263332	2.229738755481457
[SPT]	1	0.5235602094240838	22	0.08457634937721052	0.00594540755264461	0.3292568687552766
[SOC]	7	3.6649214659685865	268	1.03029371059511	0.045688619697466494	2.5302372841786056
[QTY]	4	2.094240837696335	1232	4.736275565123789	0.04669864656561459	2.5861726058567998
[PER]	5	2.6178010471204187	448	1.7222820236813778	0.027519611965638038	1.5240370294103283
[MIND]	7	3.6649214659685865	548	2.106719975395971	0.0453094702343017	2.5092399742504825
[FEEL]	11	5.7591623036649215	2149	8.26157158234661	0.19253058774837992	10.662350377216248
[BODY]	18	9.424083769633508	4687	18.018606796862986	0.23709944810070427	13.130575351477265
[BEHA]	65	34.031413612565444	10573	40.64662463478395	0.6616565250358825	36.6425604461559
[???]	68	35.602094240837694	5329	20.486698446870676	0.502994122689724	27.85583130721764
