[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	156	100.0	22360	100.0	1.3693335782894576	100.0
[TMP]	5	3.2051282051282053	649	2.902504472271914	0.04419041827010612	3.227147787123416
[SPT]	1	0.6410256410256411	13	0.05813953488372093	0.00858317967504263	0.6268143724164389
[SOC]	7	4.487179487179487	521	2.3300536672629697	0.03217157371441967	2.349432908423068
[QTY]	1	0.6410256410256411	2	0.008944543828264758	0.004787631798535585	0.3496322499091999
[PER]	2	1.2820512820512822	281	1.2567084078711985	0.0134019181797547	0.978718289848416
[MIND]	3	1.9230769230769231	54	0.24150268336314848	0.01347872180243333	0.9843271220494472
[FEEL]	3	1.9230769230769231	505	2.2584973166368516	0.028327973942006274	2.0687416412729016
[BODY]	17	10.897435897435898	3977	17.78622540250447	0.2333837720360995	17.043602503901027
[BEHA]	38	24.358974358974358	9055	40.49642218246869	0.4519336521322252	33.00391221668362
[???]	79	50.64102564102564	7303	32.66100178890876	0.5390747367388348	39.36767090837249
