[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	172	100.0	23088	100.0	1.5891831278834638	100.0
[TMP]	4	2.3255813953488373	1053	4.5608108108108105	0.036001893044746616	2.2654338831733853
[SPT]	1	0.5813953488372093	123	0.5327442827442828	0.00846269321627915	0.5325184409395344
[SOC]	5	2.9069767441860463	290	1.256063756063756	0.03474242786447016	2.1861815202343284
[QTY]	3	1.744186046511628	344	1.4899514899514898	0.025968426154136203	1.634073864647806
[PER]	3	1.744186046511628	33	0.14293139293139293	0.01613481971435249	1.0152901469474742
[MIND]	10	5.813953488372093	1169	5.063236313236313	0.08641331888329436	5.4375935263283965
[FEEL]	9	5.232558139534884	1168	5.058905058905059	0.0871498510122227	5.4839401125716885
[BODY]	15	8.720930232558139	3042	13.175675675675675	0.19766568248670965	12.438194127442602
[BEHA]	62	36.04651162790697	9713	42.06947331947332	0.6129020170366014	38.567110755378344
[???]	60	34.883720930232556	6153	26.6502079002079	0.48374199847065097	30.439663622336433
