[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	200	100.0	21999	100.0	2.0102693847354853	100.0
[TMP]	5	2.5	843	3.8319923632892405	0.048061707271885835	2.390809293362933
[SPT]	1	0.5	4	0.01818264466566662	0.005261070327833295	0.2617097175026398
[SOC]	4	2.0	76	0.3454702486476658	0.022752455435693264	1.1318112690994928
[QTY]	5	2.5	520	2.363743806536661	0.04738413122791379	2.357103559737526
[PER]	6	3.0	207	0.9409518614482476	0.030754870967939496	1.5298880439342846
[MIND]	8	4.0	673	3.059229964998409	0.070154055118716	3.489783789745522
[FEEL]	11	5.5	1511	6.868494022455566	0.15821700034870043	7.870437740836355
[BODY]	19	9.5	4579	20.814582481021866	0.2802445241041605	13.940645280285933
[BEHA]	67	33.5	9495	43.161052775126144	0.7529746648940139	37.45640612206267
[???]	74	37.0	4091	18.596299831810537	0.5944649050386286	29.571405183432635
