[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	189	100.0	18615	100.0	2.044605055480336	100.0
[TMP]	4	2.1164021164021163	1139	6.1187214611872145	0.046440634615101124	2.271374341495546
[SPT]	0	0.0	0	0.0	0	0.0
[SOC]	7	3.7037037037037037	341	1.8318560300832663	0.03974329327018215	1.9438127262600022
[QTY]	4	2.1164021164021163	1079	5.796400752081655	0.2520420785062015	12.327176724454963
[PER]	3	1.5873015873015872	263	1.412839108246038	0.015702539928800736	0.7679986844751179
[MIND]	7	3.7037037037037037	562	3.019070641955412	0.05712908926204993	2.794138120167598
[FEEL]	10	5.291005291005291	1417	7.612140746709643	0.1651917020174325	8.079394187872838
[BODY]	21	11.11111111111111	2951	15.852806876175128	0.18916301008740005	9.251811716906875
[BEHA]	67	35.44973544973545	7738	41.568627450980394	0.8491862954021466	41.533023364389976
[???]	66	34.92063492063492	3125	16.78753693258125	0.43000641239102033	21.031270133977024
