1112	difícil
1111	alto
0900	peligroso
0892	grande
0876	fuerte
0842	bueno
0829	caro
0803	duro
0775	divertido
0687	fácil
0679	importante
0593	joven
0473	perfecto
0425	interesante
0413	aburrido
0412	feliz
0379	profesional
0372	niño
0366	popular
0359	amable
0348	agradable
0344	pequeño
0335	complicado
0317	rápido
0311	necesario
0311	humano
0303	bajo
0297	padre
0297	especial
0293	malo
0281	vendido
0277	cariñoso
0276	barato
0258	problemático
0255	adulto
0245	bonito
0232	hombre
0228	débil
0220	negro
0212	amor
0210	profesor
0205	guapo
0201	chico
0198	agresivo
0190	sencillo
0188	exigente
0184	conocido
0183	buena
0180	rico
0180	blanco
0180	académico
0171	diferente
0171	bien
0166	crítico
0165	querido
0162	real
0161	útil
0156	simpático
0155	mejor
0153	seguro
0152	todo
0144	persona
0144	alumno
0135	inseguro
0132	agradecido
0131	poderoso
0130	posible
0129	mujer
0128	gratis
0126	inteligente
0125	viejo
0125	médico
0120	atractivo
0115	algo
0111	probable
0111	allá
0110	hijo
0108	estudiante
0104	poco
0104	gracioso
0102	educado
0101	grave
0100	largo
0099	suficiente
0099	adolescente
0096	violento
0093	inglés
0093	este
0093	español
0093	enfermo
0092	amigo
0091	pobre
0089	infantil
0087	vulnerable
0086	ciego
0084	escolar
0081	libre
0081	familiar
0081	familia
0081	doctor
0079	indiferente
0078	imprescindible
0074	vendedor
0073	sexy
0072	positivo
0070	loco
0070	ahora
0067	oscuro
0066	efectivo
0062	maestro
0062	amazon
0060	comercial
0058	económico
0057	madre
0056	maduro
0055	muerto
0055	entretenido
0055	dulce
0054	hermano
0053	adecuado
0052	verdad
0051	reciente
0051	eficaz
0051	comprador
0050	delgado
0050	correcto
0049	paciente
0049	demasiado
0045	quemado
0045	dios
0044	perro
0044	otro
0042	legal
0041	normal
0040	social
0040	lejos
0040	cercano
0039	significativo
0039	chino
0038	demandado
0038	complejo
0038	chica
0037	trump
0036	solo
0036	precio
0036	gratuito
0036	antiguo
0035	tarde
0035	sucio
0035	rojo
0035	homosexual
0035	equilibrado
0035	aquí
0034	rubio
0034	insuficiente
0034	chulo
0034	aterrador
0033	menor
0032	satisfactorio
0032	sabio
0032	mucho
0032	ideal
0032	genial
0032	físico
0031	invisible
0031	feroz
0031	facebook
0030	saludable
0030	bienvenido
0029	verano
0029	lindo
0029	jefe
0028	simple
0027	salvaje
0027	práctico
0027	parecido
0027	honesto
0027	abuso
0026	comerciante
0026	alguien
0025	realidad
0025	medicina
0025	mayor
0025	gratificante
0025	edad
0025	cliente
0025	anciano
0024	sexo
0024	salud
0024	nada
0024	excesivo
0024	escuela
0024	discreto
0024	cristiano
0024	basura
0024	años
0023	verde
0023	idiota
0022	recomendable
0022	personas
0022	pareja
0022	matrimonio
0022	hola
0022	escritor
0022	educador
0022	amplio
0021	tímido
0021	problema
0021	perros
0021	cáncer
0021	científico
0020	serio
0020	psicópata
0020	inocente
0020	imposible
0020	estúpido
0020	cerca
0020	artista
0019	esclavo
0019	costoso
0019	contento
0019	ciencia
0019	alegre
0018	injusto
0018	incorrecto
0018	evidente
0018	esto
0018	esta
0017	vivo
0017	justo
0017	https
0017	gente
0017	cómodo
0017	curioso
0017	bilingüe
0016	ignorado
0016	casa
0015	twitter
0015	dolor
0015	chicos
0015	casado
0015	activo
0014	sincero
0014	sano
0014	papá
0014	padres
0014	niños
0014	hermoso
0014	corto
0014	contradictorio
0013	ejemplo
0013	desnudo
0013	cristo
0013	asesino
0013	abuelo
0012	peligrosa
0012	lento
0012	guapa
0012	dudoso
0012	doloroso
0012	consumidor
0012	buscado
0011	seguido
0011	millonario
0011	intenso
0011	exagerado
0011	encantador
0011	competitivo
0010	triste
0010	pronto
0010	preciso
0010	parte
0010	judío
0010	herido
0010	emocionante
0010	electrónico
0010	cómo
0010	claro
0009	rebelde
0009	realista
0009	nick
0009	mamá
0009	kevin
0009	fuego
0009	cruel
0009	contenido
0009	almacén
0008	superman
0008	niña
0008	mínimo
0008	japonés
0008	insoportable
0008	experto
0008	2017
0007	tierno
0007	talentoso
0007	sospechoso
0007	peor
0007	embarazada
0007	dura
0007	docente
0007	diego
0007	azul
0006	árabe
0006	mercancía
0006	caliente
0006	bullying
0005	religioso
0005	racista
0005	mentiroso
0005	mediocre
0005	cordial
0004	ético
0004	tratado
0004	texto
0004	seguridad
0004	prostituta
0004	policía
0004	músico
0004	molesto
0004	historia
0004	femenino
0004	compatible
0003	youtube
0003	valioso
0003	tonto
0003	terapéutico
0003	peligro
0003	original
0003	miembro
0003	líder
0003	ladrón
0002	severo
0002	ridículo
0002	pocos
0002	personal
0002	juego
0002	hermana
0002	completo
0002	android
0002	aceptado
0001	servicial
0001	inspirador
0001	famoso
0001	estudio
0001	deficiente
0001	creativo
