1125	feliz
1034	guapa
1033	buena
0943	bonita
0858	importante
0730	amable
0643	interesante
0563	grande
0486	divertida
0455	especial
0417	profesional
0407	agradable
0398	simpática
0375	atractiva
0369	bella
0345	sencilla
0340	joven
0319	bueno
0309	fácil
0294	trabajadora
0283	positiva
0268	inteligente
0239	sexy
0230	orgullosa
0206	votada
0188	hermosa
0180	pequeña
0160	fuerte
0156	completa
0155	fiel
0154	popular
0151	difícil
0141	sencillo
0129	española
0119	útil
0115	mayor
0105	valiente
0105	divertido
0101	próxima
0098	espectacular
0093	alegre
0088	responsable
0086	buen
0084	bonito
0082	curiosa
0080	conocida
0075	reciente
0075	complicado
0065	normal
0064	brillante
0063	optimista
0059	satisfactorio
0059	guapo
0058	lista
0057	eficaz
0057	creativa
0053	loca
0050	débil
0045	rica
0043	liberal
0039	tonta
0039	original
0036	solicitada
0036	mona
0035	impresionante
0032	rápida
0028	tradicional
0028	maestra
0027	tímida
0027	rápido
0026	alta
0025	paciente
0025	activa
0023	humana
0021	científica
0020	médico
0019	valorada
0019	atractivo
0017	auténtica
0016	cercana
0015	competitiva
0014	recomendable
0014	famosa
0014	eterna
0013	propietaria
0012	positivo
0012	exitosa
0011	particular
0010	triste
0010	romántica
0010	natural
0009	mejor
0008	sincera
0008	rusa
0008	este
0008	completo
0008	capaz
0007	inútil
0007	femenina
0007	culpable
0006	saludable
0006	increíble
0005	llamada
0004	tremenda
0004	sensible
0004	segura
0004	práctico
0004	libre
0004	eficiente
0004	clásica
0003	pobre
0003	inocente
0003	incapaz
0003	exigente
0003	catalana
0003	adecuada
0002	imprescindible
0002	homosexual
0002	cantante
0001	precisa
0001	menor
2021-11-15 21:35
