1336	fácil
1043	difícil
0671	buena
0640	mejor
0515	fuerte
0490	claro
0481	importante
0447	alta
0434	bueno
0387	bonita
0351	grande
0341	necesaria
0337	reciente
0333	sencilla
0325	baja
0318	rápido
0312	antigua
0289	barata
0274	rápida
0263	pequeña
0257	feliz
0250	joven
0241	menor
0236	secundaria
0228	caro
0227	española
0222	popular
0220	clara
0208	moderna
0190	posible
0190	imprescindible
0188	complicado
0179	interesante
0178	larga
0178	cercana
0174	dura
0159	completa
0155	segura
0155	electrónica
0151	peligroso
0147	mayor
0146	móvil
0143	lenta
0142	rica
0142	peligrosa
0131	bajo
0123	conocida
0121	mala
0114	imposible
0113	pura
0112	económica
0110	única
0103	disponible
0095	español
0094	tradicional
0090	seguro
0089	crítica
0086	directa
0080	agradable
0079	comercial
0074	peor
0074	nuevo
0074	divertida
0072	guapa
0072	actual
0069	sencillo
0068	dominante
0068	correcta
0067	digital
0066	corta
0065	vieja
0065	débil
0064	ligera
0064	complicada
0063	personal
0060	básica
0059	pobre
0058	sostenible
0058	oscura
0057	parcial
0056	frágil
0055	este
0053	madura
0053	amable
0050	próxima
0049	divertido
0048	equivocada
0045	nueva
0044	necesario
0043	vecino
0043	infantil
0043	alto
0041	pesada
0041	diferente
0040	limitado
0040	exitosa
0040	eléctrica
0039	propia
0038	famosa
0036	habitual
0035	blanca
0034	genial
0032	superior
0029	inglés
0029	clásica
0027	libre
0026	nerviosa
0025	falsa
0024	suficiente
0022	rico
0021	mínima
0021	guapo
0021	gris
0021	cómodo
0020	lista
0020	emocionada
0020	duro
0020	accesible
0019	subjetivo
0019	maestra
0019	fina
0018	tardía
0018	limpia
0018	general
0018	eléctrico
0018	cómoda
0017	temprano
0017	policial
0017	atractiva
0016	normal
0016	inteligente
0016	común
0016	barato
0015	rentable
0015	pasada
0015	insuficiente
0014	viva
0014	urbana
0013	superficial
0013	responsable
0013	poderosa
0012	potente
0012	factible
0012	derecha
0012	blanco
0011	original
0011	justo
0010	perfecto
0010	escolar
0010	conveniente
0009	oscuro
0009	legal
0008	tranquilo
0008	problemática
0008	física
0008	bonito
0007	indispensable
0006	valorada
0006	independiente
0006	ideal
0006	esperada
0006	emocionante
0006	breve
0004	ágil
0004	solo
0004	humano
0004	gorda
0003	química
0003	favorito
0003	exigente
0003	electrónico
0002	tranquila
0002	poquito
0002	loca
0002	lento
0002	indirecta
0001	simple
0001	sexy
0001	reconocida
0001	privilegiada
0001	optimista
0001	muerta
0001	inestable
0001	absoluta
2021-11-01 16:10
