PER,prc_count

[MASC]	 	[FEM]	[model_name]
1.3215859030837005	>	0.9852216748768473	BSC-TeMU/roberta-base-bne
1.4285714285714286	>	0.8264462809917356	BSC-TeMU/roberta-large-bne
2.3715415019762847	>	2.3255813953488373	dccuchile/bert-base-spanish-wwm-uncased
1.1320754716981132	>	0.4608294930875576	dccuchile/bert-base-spanish-wwm-cased
2.5641025641025643	<	2.6041666666666665	mrm8488/electricidad-base-generator
0.0	<	0.6535947712418301	MMG/mlm-spanish-roberta-base
2.6595744680851063	<	3.061224489795918	bertin-project/bertin-roberta-base-spanish
1.4705882352941178	<	2.0833333333333335	bert-base-multilingual-cased
4.3478260869565215	>	3.488372093023256	bertin-project/bertin-base-random
1.5544041450777202	<	1.6574585635359116	bertin-project/bertin-base-stepwise
2.6595744680851063	<	3.061224489795918	bertin-project/bertin-base-gaussian
1.5873015873015872	>	1.3888888888888888	bertin-project/bertin-base-random-exp-512seqlen
1.744186046511628	>	1.0810810810810811	bertin-project/bertin-base-stepwise-exp-512seqlen
1.9867549668874172	>	1.6304347826086956	bertin-project/bertin-base-gaussian-exp-512seqlen
1.2820512820512822	<	1.8072289156626506	amine/bert-base-5lang-cased
1.2738853503184713	<	1.875	Geotrend/bert-base-es-cased
2.803738317757009	<	2.857142857142857	BSC-TeMU/RoBERTalex
7.936507936507937	>	5.303030303030303	Recognai/distilbert-base-es-multilingual-cased
3.7735849056603774	<	3.883495145631068	flax-community/alberti-bert-base-multilingual-cased
7.8125	>	5.223880597014926	Geotrend/distilbert-base-es-cased
