[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	110	100.0	19309	100.0	1.4246899111115336	100.0
[TMP]	6	5.454545454545454	1727	8.944015743953596	0.24201539979996875	16.98723335600446
[SPT]	0	0.0	0	0.0	0	0.0
[SOC]	6	5.454545454545454	701	3.63043140504428	0.05124791248971106	3.5971274934998156
[QTY]	0	0.0	0	0.0	0	0.0
[PER]	10	9.090909090909092	1524	7.892692526800974	0.12058111244766553	8.463674200766183
[MIND]	1	0.9090909090909091	62	0.3210937904604071	0.007114901569568449	0.4994000107726916
[FEEL]	1	0.9090909090909091	63	0.32627272256460715	0.00698078703135252	0.48998641577423374
[BODY]	10	9.090909090909092	3098	16.044331658811952	0.13832194357663105	9.708915778642188
[BEHA]	22	20.0	7754	40.15743953596768	0.3997441522812296	28.058326879661266
[???]	54	49.09090909090909	4380	22.683722616396498	0.4586837019154065	32.195335864879155
