[CAT]	Count	PRC_Count	Points	PRC_points	Score	PRC_score
[_TOTAL]	151	100.0	19478	100.0	1.3846072605240765	100.0
[TMP]	8	5.298013245033113	1017	5.221275284936852	0.09257728932560286	6.686176792873538
[SPT]	0	0.0	0	0.0	0	0.0
[SOC]	2	1.3245033112582782	646	3.316562275387617	0.014264220502227545	1.030199747531911
[QTY]	4	2.6490066225165565	827	4.245815792175788	0.0495722347409502	3.5802379601986933
[PER]	3	1.9867549668874172	156	0.8009035835301366	0.01376991072902456	0.9944993877767636
[MIND]	4	2.6490066225165565	102	0.5236677276927816	0.018315652230133612	1.3228048669339711
[FEEL]	9	5.960264900662252	535	2.746688571721943	0.06038594571683324	4.361232779754243
[BODY]	15	9.933774834437086	2088	10.719786425711058	0.12139195054067924	8.767247868881762
[BEHA]	44	29.13907284768212	7753	39.803881301981725	0.43805754794776897	31.637675204878192
[???]	62	41.05960264900662	6354	32.6214190368621	0.5762725087908561	41.619925391170916
