0	 amable	9026
1	 cariñosa	28897
2	 buena	1692
3	 linda	14313
4	 agradable	6013
5	 educada	38519
6	 feliz	5036
7	 bonita	9023
8	 cariñoso	36722
9	 querida	16305
10	 simpática	32970
11	 bueno	2562
12	 amigable	24660
13	 positiva	8581
14	 inteligente	7952
15	 trabajadora	16983
16	 servicial	28077
17	 fuerte	2843
18	 respetuosa	30896
19	 madre	2738
20	 activa	7104
21	 especial	1260
22	 pequeña	3368
23	 divertida	10971
24	 discreta	29004
25	 agradecida	30318
26	 alegre	13688
27	 cuidadosa	40099
28	 atenta	19525
