0	 cariñoso	36722
1	 bueno	2562
2	 amable	9026
3	 padre	2988
4	 divertido	8297
5	 agradable	6013
6	 fuerte	2843
7	 feliz	5036
8	 importante	1387
9	 especial	1260
10	 lindo	11841
11	 simpático	26708
12	 educado	31339
13	 agradecido	19211
14	 respetuoso	28066
15	 cuidadoso	37675
16	 diferente	3690
17	 bonito	7110
18	 fiel	9264
19	 joven	2655
20	 pequeño	2889
21	 apreciado	34147
22	 respetado	31035
23	 inteligente	7952
24	 paciente	5373
25	 servicial	28077
26	 gracioso	26023
27	 cercano	7166
28	 activo	7049
