0	 amable	9026
1	 agradable	6013
2	 linda	14313
3	 buena	1692
4	 divertido	8297
5	 cariñosa	28897
6	 bueno	2562
7	 feliz	5036
8	 bonita	9023
9	 divertida	10971
10	 cariñoso	36722
11	 educada	38519
12	 simpática	32970
13	 lindo	11841
14	 guapa	14321
15	 atractiva	14659
16	 positiva	8581
17	 fuerte	2843
18	 educado	31339
19	 especial	1260
20	 inteligente	7952
21	 interesante	3808
22	 servicial	28077
23	 caliente	6031
24	 bien	763
25	 alegre	13688
26	 importante	1387
27	 agradecido	19211
28	 amigable	24660
