0	 bueno	2562
1	 amable	9026
2	 cuidadoso	37675
3	 servicial	28077
4	 agradable	6013
5	 inteligente	7952
6	 duro	5382
7	 importante	1387
8	 eficiente	8031
9	 fuerte	2843
10	 útil	5669
11	 divertido	8297
12	 activo	7049
13	 responsable	3710
14	 educado	31339
15	 agresivo	22392
16	 productivo	13881
17	 ocupado	15007
18	 honesto	26507
19	 rápido	3975
20	 especial	1260
21	 buena	1692
22	 respetuoso	28066
23	 estricto	21311
24	 crítico	10314
25	 profesional	2592
26	 simpático	26708
27	 bien	763
28	 malo	6933
