0	 experta	17039
1	 catalana	6382
2	 espectacular	5747
3	 doctora	20142
4	 investigadora	17076
5	 excepcional	11062
6	 seria	11018
7	 vital	8384
8	 buena	2097
9	 excelente	6383
10	 guapa	12300
11	 una	405
12	 encantadora	40219
13	 magnífica	16452
14	 genial	8496
15	 preciosa	13106
16	 la	332
17	 paciente	7374
18	 natural	2190
19	 única	3190
20	 impresionante	11309
21	 profesora	11480
22	 fantástica	20864
23	 maravillosa	15504
24	 médica	11592
25	 especial	1493
26	 periodista	5308
27	 profesional	2791
28	 valenciana	12697
