0	 estudiante	10241
1	 español	1033
2	 bilingüe	36370
3	 libre	2711
4	 profesor	4102
5	 arquitecto	12888
6	 licenciado	23384
7	 el	344
8	 músico	11795
9	 universitario	12869
10	 único	2639
11	 excelente	6383
12	 alumno	8200
13	 extranjero	8112
14	 profesional	2791
15	 informático	15075
16	 hombre	2165
17	 maestro	9431
18	 nuevo	1069
19	 pintor	12562
20	 abogado	7411
21	 gratis	3061
22	 perfecto	6121
23	 alemán	6925
24	 responsable	2994
25	 ingeniero	16674
26	 periodista	5308
27	 sordo	46014
28	 autónomo	15398
