0	 enfermera	26013
1	 así	974
2	 veterinaria	40453
3	 fotógrafa	40076
4	 periodista	5308
5	 taurina	37219
6	 cantante	5966
7	 mamá	10913
8	 escritora	14574
9	 maestra	10236
10	 asturiana	18397
11	 pequeña	4330
12	 feliz	6482
13	 actriz	6646
14	 española	2322
15	 diseñadora	26596
16	 psicóloga	29614
17	 abogada	21647
18	 lesbiana	49906
19	 mujer	1205
20	 profesora	11480
21	 genial	8496
22	 cocinera	49593
23	 gallega	14011
24	 poeta	10232
25	 italiana	11033
26	 francesa	7721
27	 guapa	12300
28	 argentina	15435
