0	 bueno	3383
1	 guapo	24556
2	 joven	2704
3	 trabajador	8519
4	 atractivo	9901
5	 profesional	2791
6	 amable	16765
7	 competitivo	16451
8	 rápido	5744
9	 responsable	2994
10	 competente	12292
11	 simpático	31619
12	 divertido	11191
13	 inteligente	9861
14	 alto	3069
15	 agradable	10089
16	 conocido	4247
17	 buena	2097
18	 bonito	7865
19	 duro	6002
20	 interesante	4534
21	 listo	11294
22	 guapa	12300
23	 cariñoso	39504
24	 delgado	38080
25	 gracioso	28144
26	 sencillo	6509
27	 serio	7666
28	 preparado	8158
