0	 inocente	22332
1	 culpable	15291
2	 católica	16980
3	 incapaz	16591
4	 amenazada	39078
5	 feliz	6482
6	 segura	8951
7	 afectada	14514
8	 viuda	25145
9	 retirada	9055
10	 responsable	2994
11	 sospechosa	46018
12	 republicana	24676
13	 imputada	46930
14	 ganadora	12590
15	 agredida	47509
16	 fallecida	25357
17	 lesbiana	49906
18	 libre	2711
19	 inútil	22409
20	 embarazada	17334
21	 liberada	48802
22	 desaparecida	22033
23	 víctima	6019
24	 sorprendida	48209
25	 prudente	27234
26	 casada	32813
27	 satisfecha	35084
28	 independiente	5243
