0	 médico	5687
1	 el	344
2	 encantador	34361
3	 genial	8496
4	 excelente	6383
5	 espectacular	5747
6	 periodista	5308
7	 catalán	4675
8	 vital	8384
9	 excepcional	11062
10	 paciente	7374
11	 doctor	7595
12	 feliz	6482
13	 español	1033
14	 especialista	9658
15	 impresionante	11309
16	 imprescindible	7577
17	 profesional	2791
18	 un	355
19	 optimista	19569
20	 increíble	9848
21	 gratis	3061
22	 homosexual	24364
23	 necesario	2721
24	 guapo	24556
25	 natural	2190
26	 maravilloso	13551
27	 importante	1713
28	 cura	13073
