0	 simpática	40570
1	 guapa	12300
2	 buena	2097
3	 amable	16765
4	 divertida	13708
5	 cariñosa	45202
6	 feliz	6482
7	 agradable	10089
8	 bonita	11179
9	 especial	1493
10	 positiva	9151
11	 activa	7752
12	 linda	27243
13	 dulce	10494
14	 alegre	17820
15	 familiar	4516
16	 lista	3029
17	 mona	39349
18	 bienvenida	11826
19	 generosa	32189
20	 trabajadora	14255
21	 romántica	21942
22	 interesante	4534
23	 sincera	23844
24	 atenta	25750
25	 contenta	24907
26	 hermosa	15705
27	 curiosa	19390
28	 bien	961
