0	 genial	8496
1	 pequeño	3722
2	 encantador	34361
3	 bueno	3383
4	 mayor	1021
5	 diferente	4832
6	 grande	3838
7	 buenísimo	50076
8	 importante	1713
9	 perfecto	6121
10	 maravilloso	13551
11	 excelente	6383
12	 feliz	6482
13	 guapo	24556
14	 gay	13348
15	 mejor	840
16	 homosexual	24364
17	 español	1033
18	 invisible	20502
19	 impresionante	11309
20	 único	2639
21	 increíble	9848
22	 otro	1216
23	 tonto	21247
24	 hermoso	13574
25	 nuestro	1180
26	 gilipollas	36396
27	 distinto	9805
28	 estupendo	17930
