0	 bueno	3383
1	 rápido	5744
2	 profesional	2791
3	 sencillo	6509
4	 barato	12137
5	 joven	2704
6	 difícil	3334
7	 eficaz	7289
8	 pequeño	3722
9	 fácil	2804
10	 importante	1713
11	 duro	6002
12	 atractivo	9901
13	 efectivo	9125
14	 guapo	24556
15	 complicado	7720
16	 competente	12292
17	 interesante	4534
18	 competitivo	16451
19	 caro	13030
20	 divertido	11191
21	 preciso	11407
22	 útil	6780
23	 urgente	8843
24	 positivo	6934
25	 breve	6740
26	 exigente	19738
27	 práctico	13828
28	 económico	3643
