0	 buena	2097
1	 guapa	12300
2	 bueno	3383
3	 trabajadora	14255
4	 profesional	2791
5	 joven	2704
6	 guapo	24556
7	 jovencita	45912
8	 amable	16765
9	 atractiva	17137
10	 competente	12292
11	 atractivo	9901
12	 interesante	4534
13	 responsable	2994
14	 bonita	11179
15	 rápido	5744
16	 simpática	40570
17	 completa	4114
18	 rápida	5944
19	 agradable	10089
20	 delgada	38288
21	 sencilla	7237
22	 creativa	16734
23	 trabajador	8519
24	 linda	27243
25	 inteligente	9861
26	 urgente	8843
27	 competitivo	16451
28	 famosa	9705
