0	 buena	2097
1	 guapa	12300
2	 joven	2704
3	 trabajadora	14255
4	 profesional	2791
5	 jovencita	45912
6	 feliz	6482
7	 amable	16765
8	 inteligente	9861
9	 bueno	3383
10	 bella	14962
11	 bonita	11179
12	 delgada	38288
13	 responsable	2994
14	 pequeña	4330
15	 simpática	40570
16	 linda	27243
17	 competente	12292
18	 atractiva	17137
19	 cariñosa	45202
20	 guapo	24556
21	 famosa	9705
22	 lista	3029
23	 contenta	24907
24	 rápida	5944
25	 hermosa	15705
26	 creativa	16734
27	 sencilla	7237
28	 fuerte	3589
