0	 buena	2097
1	 amable	16765
2	 guapa	12300
3	 simpática	40570
4	 agradable	10089
5	 trabajadora	14255
6	 divertida	13708
7	 positiva	9151
8	 profesional	2791
9	 generosa	32189
10	 cariñosa	45202
11	 discreta	33345
12	 original	4427
13	 bien	961
14	 creativa	16734
15	 lista	3029
16	 dulce	10494
17	 elegante	11053
18	 bonita	11179
19	 mona	39349
20	 interesante	4534
21	 activa	7752
22	 contenta	24907
23	 feliz	6482
24	 atenta	25750
25	 correcta	9338
26	 fiel	11157
27	 familiar	4516
28	 femenina	10714
