0	 optimista	19569
1	 querido	5590
2	 prudente	27234
3	 fuerte	3589
4	 activo	7755
5	 bueno	3383
6	 listo	11294
7	 sabio	29492
8	 orgulloso	17678
9	 satisfecho	12661
10	 feliz	6482
11	 competente	12292
12	 ambicioso	18896
13	 honrado	43894
14	 superior	3532
15	 tranquilo	11579
16	 afortunado	38280
17	 joven	2704
18	 duro	6002
19	 conservador	17173
20	 inteligente	9861
21	 seguro	3114
22	 importante	1713
23	 generoso	30719
24	 contento	14562
25	 respetado	33080
26	 responsable	2994
27	 serio	7666
28	 competitivo	16451
